fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_007,242303,2025-10-02 20:45:00,2025-10-02 21:35:00,-1,-0.443108,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_1|div_2|loss_100|foldloss_100|costgap_30,24893.56,24905.31,24913.29,24866.44,-12.95,11,max_hold,18.87,16.75,1.2
rw_007,242413,2025-10-03 06:55:00,2025-10-03 07:45:00,-1,-1.343384,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,24967.38,24968.76,24972.37,24960.51,-2.78,11,max_hold,5.0,4.88,1.4
rw_007,242474,2025-10-03 12:00:00,2025-10-03 12:15:00,-1,-1.588365,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_1|div_3|loss_94|foldloss_100|costgap_30,24978.76,24971.17,24984.28,24971.17,6.19,4,target,10.0,3.25,1.4
rw_007,242482,2025-10-03 12:40:00,2025-10-03 12:55:00,-1,0.085931,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,24979.38,24985.11,24985.11,24971.5,-7.13,4,stop,5.87,9.38,1.4
rw_007,242507,2025-10-03 14:45:00,2025-10-03 14:50:00,-1,-2.022811,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_100|foldloss_100|costgap_30,24953.01,24958.97,24958.97,24944.82,-7.36,2,stop,19.38,6.62,1.4
rw_007,242530,2025-10-03 16:40:00,2025-10-03 16:40:00,-1,-0.221516,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,24955.23,24943.62,24963.67,24943.62,10.41,1,target,44.25,5.63,1.2
rw_007,242545,2025-10-03 17:55:00,2025-10-03 18:10:00,-1,-0.254408,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,24916.48,24896.56,24930.96,24896.56,18.72,4,target,20.5,5.63,1.2
rw_007,242551,2025-10-03 18:25:00,2025-10-03 18:35:00,-1,0.606633,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,24937.73,24916.58,24953.11,24916.58,19.95,3,target,22.0,0.25,1.2
rw_007,242558,2025-10-03 19:00:00,2025-10-03 19:40:00,-1,-0.53443,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_4|div_5|loss_89|foldloss_100|costgap_30,24940.86,24919.23,24956.59,24919.23,20.43,9,target,28.13,10.62,1.2
rw_007,242680,2025-10-06 06:10:00,2025-10-06 06:30:00,-1,-0.928521,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,24897.78,24890.49,24903.08,24890.49,5.89,5,target,8.25,2.37,1.4
rw_007,242774,2025-10-06 14:00:00,2025-10-06 14:00:00,-1,-0.798559,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,24976.4,24965.44,24984.37,24965.44,9.56,1,target,18.37,0.0,1.4
rw_007,242811,2025-10-06 17:05:00,2025-10-06 17:05:00,-1,-1.519794,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_89|foldloss_100|costgap_30,24978.38,24958.66,24992.72,24958.66,18.52,1,target,26.0,5.62,1.2
rw_007,242823,2025-10-06 18:05:00,2025-10-06 18:40:00,-1,-0.038594,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_89|foldloss_100|costgap_30,24967.88,24985.25,24985.25,24944.0,-18.57,8,stop,8.0,18.25,1.2
rw_007,242832,2025-10-06 18:50:00,2025-10-06 19:40:00,-1,1.504538,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,25007.38,25002.0,25024.43,24983.94,4.18,11,max_hold,19.0,14.0,1.2
rw_007,242851,2025-10-06 20:25:00,2025-10-06 21:15:00,-1,0.971463,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,25030.25,25036.25,25046.52,25007.87,-7.2,11,max_hold,16.12,10.88,1.2
rw_007,242958,2025-10-07 06:20:00,2025-10-07 07:05:00,-1,-0.976355,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,24968.88,24974.39,24974.39,24961.31,-6.91,10,stop,6.88,8.75,1.4
rw_007,243024,2025-10-07 11:50:00,2025-10-07 11:50:00,-1,-0.809677,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,24967.38,24974.33,24974.33,24957.83,-8.35,1,stop,2.0,11.37,1.4
rw_007,243061,2025-10-07 14:55:00,2025-10-07 14:55:00,-1,-0.084512,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,25008.13,25015.18,25015.18,24998.43,-8.45,1,stop,0.63,11.75,1.4
rw_007,243073,2025-10-07 15:55:00,2025-10-07 15:55:00,-1,-1.001179,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,25051.5,25058.43,25058.43,25041.97,-8.33,1,stop,0.0,13.88,1.4
rw_007,243276,2025-10-08 09:50:00,2025-10-08 09:50:00,-1,-1.639043,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_100|foldloss_100|costgap_30,24849.24,24854.63,24854.63,24841.83,-6.79,1,stop,0.5,12.37,1.4
rw_007,243325,2025-10-08 13:55:00,2025-10-08 14:05:00,-1,0.16432,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,24906.49,24914.24,24914.24,24895.83,-9.15,3,stop,0.13,9.37,1.4
rw_007,243348,2025-10-08 15:50:00,2025-10-08 16:10:00,-1,-2.015038,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_89|foldloss_100|costgap_30,24878.24,24886.83,24886.83,24866.43,-9.99,5,stop,11.5,11.25,1.4
rw_007,243354,2025-10-08 16:20:00,2025-10-08 16:25:00,-1,-0.557015,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,24895.36,24903.95,24903.95,24883.55,-9.99,2,stop,4.25,16.13,1.4
rw_007,243364,2025-10-08 17:10:00,2025-10-08 17:10:00,-1,-1.056762,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,25025.84,25037.86,25037.86,25009.32,-13.22,1,stop,6.75,16.37,1.2
rw_007,243385,2025-10-08 18:55:00,2025-10-08 19:15:00,-1,0.515745,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,25069.09,25083.85,25083.85,25048.79,-15.96,5,stop,10.63,18.12,1.2
rw_007,243402,2025-10-08 20:20:00,2025-10-08 20:25:00,-1,-0.643165,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,25063.71,25078.09,25078.09,25043.93,-15.58,2,stop,0.75,14.63,1.2
rw_007,243408,2025-10-08 20:50:00,2025-10-08 21:10:00,-1,0.26018,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_2|div_3|loss_100|foldloss_100|costgap_30,25090.09,25102.49,25102.49,25073.04,-13.6,5,stop,12.88,17.25,1.2
rw_007,243581,2025-10-09 12:15:00,2025-10-09 12:30:00,-1,-1.542155,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_89|foldloss_50|costgap_30,25138.77,25146.93,25146.93,25127.54,-9.56,4,stop,10.75,10.38,1.4
rw_007,243604,2025-10-09 14:10:00,2025-10-09 14:25:00,-1,-0.878088,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_1|div_3|loss_89|foldloss_50|costgap_30,25140.15,25148.37,25148.37,25128.85,-9.62,4,stop,7.63,10.37,1.4
rw_007,243610,2025-10-09 14:40:00,2025-10-09 14:45:00,-1,-0.861207,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,25146.65,25135.48,25154.77,25135.48,9.77,2,target,14.88,0.62,1.4
rw_007,243631,2025-10-09 16:25:00,2025-10-09 16:25:00,-1,-1.271009,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_2|div_4|loss_89|foldloss_50|costgap_30,25146.65,25136.07,25154.35,25136.07,9.18,1,target,15.38,4.5,1.4
rw_007,243650,2025-10-09 18:00:00,2025-10-09 18:00:00,-1,0.224714,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_1|div_2|loss_100|foldloss_100|costgap_30,25064.75,25078.73,25078.73,25045.52,-15.18,1,stop,8.75,16.12,1.2
rw_007,243663,2025-10-09 19:05:00,2025-10-09 19:20:00,-1,1.014244,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,25082.5,25059.07,25099.54,25059.07,22.23,4,target,33.75,5.62,1.2
rw_007,243672,2025-10-09 19:50:00,2025-10-09 19:50:00,-1,-0.912563,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_94|foldloss_100|costgap_30,25069.12,25044.02,25087.38,25044.02,23.9,1,target,27.5,5.0,1.2
rw_007,243845,2025-10-10 11:15:00,2025-10-10 11:45:00,-1,-1.347924,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_1|div_2|loss_89|foldloss_100|costgap_30,25150.18,25158.58,25158.58,25138.63,-9.8,7,stop,11.38,9.0,1.4
rw_007,243870,2025-10-10 13:20:00,2025-10-10 13:55:00,-1,-0.294468,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,25105.18,25116.21,25116.21,25090.02,-12.43,8,stop,13.38,13.0,1.4
rw_007,243879,2025-10-10 14:05:00,2025-10-10 14:50:00,-1,-0.536603,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,25128.93,25139.36,25139.36,25114.58,-11.83,10,stop,11.75,11.25,1.4
rw_007,243892,2025-10-10 15:10:00,2025-10-10 15:35:00,-1,-0.850204,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,25145.55,25132.4,25155.11,25132.4,11.75,6,target,15.12,6.13,1.4
rw_007,243909,2025-10-10 16:35:00,2025-10-10 16:35:00,-1,0.380278,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,25145.9,25155.25,25155.25,25133.04,-10.55,1,stop,8.25,47.88,1.2
rw_007,243937,2025-10-10 18:55:00,2025-10-10 18:55:00,-1,-1.347709,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_100|foldloss_100|costgap_30,24683.53,24630.97,24721.76,24630.97,51.36,1,target,93.88,0.0,1.2
rw_007,243957,2025-10-10 20:35:00,2025-10-10 20:50:00,-1,1.489792,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_89|foldloss_50|costgap_30,24551.28,24474.42,24607.18,24474.42,75.66,4,target,78.88,16.37,1.2
rw_007,244134,2025-10-13 12:20:00,2025-10-13 12:30:00,-1,-0.304062,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_94|foldloss_100|costgap_30,24700.07,24679.61,24714.95,24679.61,19.06,3,target,25.5,5.38,1.4
rw_007,244149,2025-10-13 13:35:00,2025-10-13 13:40:00,-1,0.906751,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_2|div_3|loss_89|foldloss_100|costgap_30,24700.32,24679.39,24715.54,24679.39,19.53,2,target,35.25,1.0,1.4
rw_007,244170,2025-10-13 15:20:00,2025-10-13 15:20:00,-1,0.993594,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,24652.2,24625.83,24671.38,24625.83,24.97,1,target,32.13,0.0,1.4
rw_007,244179,2025-10-13 16:05:00,2025-10-13 16:10:00,-1,0.274479,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_1|div_2|loss_89|foldloss_100|costgap_30,24702.7,24676.62,24721.67,24676.62,24.68,2,target,32.75,12.5,1.4
rw_007,244190,2025-10-13 17:00:00,2025-10-13 17:20:00,-1,0.864791,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,24714.05,24678.8,24739.69,24678.8,34.05,5,target,99.5,25.5,1.2
rw_007,244206,2025-10-13 18:20:00,2025-10-13 18:30:00,-1,0.067379,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_4|div_5|loss_94|foldloss_100|costgap_30,24691.8,24722.56,24722.56,24649.5,-31.96,3,stop,2.38,32.62,1.2
rw_007,244213,2025-10-13 18:55:00,2025-10-13 19:15:00,-1,0.993387,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,24712.17,24742.18,24742.18,24670.91,-31.21,5,stop,6.75,32.25,1.2
rw_007,244227,2025-10-13 20:05:00,2025-10-13 20:10:00,-1,0.664163,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_5|div_6|loss_100|foldloss_100|costgap_30,24778.42,24736.04,24809.24,24736.04,41.18,2,target,45.0,5.0,1.2
rw_007,244380,2025-10-14 09:50:00,2025-10-14 10:00:00,-1,-0.098866,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,24530.66,24500.69,24552.45,24500.69,28.57,3,target,41.87,8.63,1.4
rw_007,244386,2025-10-14 10:20:00,2025-10-14 10:35:00,-1,-0.103715,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_78|foldloss_0|costgap_30,24539.16,24506.84,24562.66,24506.84,30.92,4,target,108.87,8.0,1.4
rw_007,244402,2025-10-14 11:40:00,2025-10-14 11:45:00,-1,0.638298,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_89|foldloss_50|costgap_30,24515.16,24478.89,24541.54,24478.89,34.87,2,target,47.87,0.13,1.4
rw_007,244431,2025-10-14 14:05:00,2025-10-14 14:05:00,-1,0.391838,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_89|foldloss_50|costgap_30,24394.66,24419.8,24419.8,24360.09,-26.54,1,stop,3.12,35.13,1.4
rw_007,244437,2025-10-14 14:35:00,2025-10-14 14:50:00,-1,0.248821,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,24460.91,24484.67,24484.67,24428.24,-25.16,4,stop,3.37,32.88,1.4
rw_007,244472,2025-10-14 17:30:00,2025-10-14 17:50:00,-1,0.451658,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,24550.89,24510.0,24580.63,24510.0,39.69,5,target,50.75,22.62,1.2
rw_007,244489,2025-10-14 18:55:00,2025-10-14 19:05:00,-1,0.422235,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_5|div_6|loss_89|foldloss_100|costgap_30,24651.39,24605.85,24684.51,24605.85,44.34,3,target,59.25,0.37,1.2
rw_007,244496,2025-10-14 19:30:00,2025-10-14 19:35:00,-1,1.322038,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,24700.01,24734.46,24734.46,24652.64,-35.65,2,stop,1.87,38.5,1.2
rw_007,244629,2025-10-15 07:35:00,2025-10-15 08:00:00,-1,-0.083279,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,24671.37,24682.47,24682.47,24656.11,-12.5,6,stop,7.75,48.75,1.4
rw_007,244671,2025-10-15 11:05:00,2025-10-15 11:15:00,-1,0.05388,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_3|div_4|loss_89|foldloss_100|costgap_30,24751.62,24762.19,24762.19,24737.09,-11.97,3,stop,5.75,15.25,1.4
rw_007,244683,2025-10-15 12:05:00,2025-10-15 12:10:00,-1,0.397544,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,24798.62,24810.18,24810.18,24782.72,-12.96,2,stop,2.25,22.5,1.4
rw_007,244717,2025-10-15 14:55:00,2025-10-15 15:05:00,-1,0.287173,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,24801.87,24812.98,24812.98,24786.6,-12.51,3,stop,13.63,31.0,1.4
rw_007,244743,2025-10-15 17:05:00,2025-10-15 17:05:00,-1,0.257236,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,24871.47,24888.42,24888.42,24848.16,-18.15,1,stop,1.63,57.12,1.2
rw_007,244768,2025-10-15 19:10:00,2025-10-15 19:15:00,-1,-0.549622,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_100|foldloss_100|costgap_30,24799.72,24763.29,24826.21,24763.29,35.23,2,target,41.38,4.0,1.2
rw_007,244774,2025-10-15 19:40:00,2025-10-15 19:45:00,-1,0.0085,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_94|foldloss_100|costgap_30,24779.97,24741.35,24808.06,24741.35,37.42,2,target,42.38,4.5,1.2
rw_007,244789,2025-10-15 20:55:00,2025-10-15 21:40:00,-1,1.136951,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,24735.22,24768.73,24768.73,24689.14,-34.71,10,stop,43.25,47.12,1.2
rw_007,244887,2025-10-16 06:05:00,2025-10-16 06:10:00,-1,-0.368305,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_100|foldloss_100|costgap_30,24778.3,24761.18,24790.75,24761.18,15.72,2,target,18.75,2.63,1.4
rw_007,244925,2025-10-16 09:15:00,2025-10-16 09:25:00,-1,-0.137918,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,24821.18,24831.53,24831.53,24806.95,-11.75,3,stop,13.5,16.75,1.4
rw_007,244969,2025-10-16 12:55:00,2025-10-16 13:05:00,-1,0.792606,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,24878.68,24892.1,24892.1,24860.23,-14.82,3,stop,4.75,22.5,1.4
rw_007,244977,2025-10-16 13:35:00,2025-10-16 13:45:00,-1,-0.188558,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,24903.8,24886.89,24916.1,24886.89,15.51,3,target,25.5,1.0,1.4
rw_007,245025,2025-10-16 17:35:00,2025-10-16 17:35:00,-1,1.220866,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,24944.78,24963.91,24963.91,24918.48,-20.33,1,stop,5.25,36.5,1.2
rw_007,245054,2025-10-16 20:00:00,2025-10-16 20:00:00,-1,1.187825,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,24763.28,24711.06,24801.26,24711.06,51.02,1,target,82.38,9.75,1.2
rw_007,245060,2025-10-16 20:30:00,2025-10-16 20:40:00,-1,1.271374,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,24765.53,24705.02,24809.54,24705.02,59.31,3,target,77.88,22.87,1.2
rw_007,245066,2025-10-16 21:00:00,2025-10-16 21:00:00,-1,-0.758309,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_78|foldloss_0|costgap_30,24701.15,24641.22,24744.73,24641.22,58.73,1,target,71.37,5.75,1.2
rw_007,245220,2025-10-17 10:50:00,2025-10-17 11:00:00,-1,0.040384,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_100|foldloss_100|costgap_30,24333.95,24305.21,24354.86,24305.21,27.34,3,target,59.88,19.62,1.4
rw_007,245229,2025-10-17 11:35:00,2025-10-17 11:45:00,-1,0.509766,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_78|foldloss_0|costgap_30,24349.95,24315.85,24374.75,24315.85,32.7,3,target,37.13,16.12,1.4
rw_007,245239,2025-10-17 12:25:00,2025-10-17 12:30:00,-1,1.079402,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,24391.32,24354.07,24418.41,24354.07,35.85,2,target,41.87,9.0,1.4
rw_007,245258,2025-10-17 14:00:00,2025-10-17 14:05:00,-1,1.555225,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,24412.95,24441.84,24441.84,24373.23,-30.29,2,stop,6.13,68.0,1.4
rw_007,245293,2025-10-17 16:55:00,2025-10-17 16:55:00,-1,1.309503,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,24687.3,24720.76,24720.76,24641.3,-34.66,1,stop,33.25,41.0,1.2
rw_007,245316,2025-10-17 18:50:00,2025-10-17 19:00:00,-1,1.486774,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,24669.55,24714.67,24714.67,24607.51,-46.32,3,stop,16.25,86.12,1.2
rw_007,245324,2025-10-17 19:30:00,2025-10-17 19:50:00,-1,0.693878,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,24787.42,24724.77,24832.98,24724.77,61.45,5,target,64.0,24.25,1.2
rw_007,245341,2025-10-17 20:55:00,2025-10-17 21:15:00,-1,1.63068,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_2|div_3|loss_89|foldloss_100|costgap_30,24776.55,24821.97,24821.97,24714.1,-46.62,5,stop,25.88,69.12,1.2
rw_007,245441,2025-10-20 06:15:00,2025-10-20 06:35:00,-1,0.451732,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,24909.2,24921.74,24921.74,24891.95,-13.94,5,stop,1.75,13.37,1.4
rw_007,245451,2025-10-20 07:05:00,2025-10-20 07:25:00,-1,0.661803,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,24951.07,24962.4,24962.4,24935.49,-12.73,5,stop,9.0,16.5,1.4
rw_007,245492,2025-10-20 10:30:00,2025-10-20 10:35:00,-1,0.269798,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,24981.2,24991.44,24991.44,24967.13,-11.64,2,stop,7.0,19.37,1.4
rw_007,245514,2025-10-20 12:20:00,2025-10-20 12:35:00,-1,0.543709,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,24945.95,24929.31,24958.05,24929.31,15.24,4,target,22.25,1.0,1.4
rw_007,245530,2025-10-20 13:40:00,2025-10-20 13:40:00,-1,0.737902,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,24942.45,24926.28,24954.21,24926.28,14.77,1,target,24.25,8.12,1.4
rw_007,245545,2025-10-20 14:55:00,2025-10-20 15:40:00,-1,-0.376624,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_1|div_2|loss_89|foldloss_100|costgap_30,24935.95,24948.14,24948.14,24919.19,-13.59,10,stop,12.5,17.0,1.4
rw_007,245558,2025-10-20 16:00:00,2025-10-20 16:00:00,-1,0.496539,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,24977.7,24988.92,24988.92,24962.28,-12.62,1,stop,0.5,14.62,1.4
rw_007,245607,2025-10-20 20:05:00,2025-10-20 20:55:00,-1,1.04306,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_2|div_3|loss_100|foldloss_100|costgap_30,25183.92,25184.42,25202.05,25158.99,-1.7,11,max_hold,8.0,17.13,1.2
rw_007,245768,2025-10-21 10:30:00,2025-10-21 10:30:00,-1,-0.540334,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_1|div_3|loss_83|foldloss_50|costgap_30,25137.88,25126.01,25146.52,25126.01,10.47,1,target,12.0,2.0,1.4
rw_007,245789,2025-10-21 12:15:00,2025-10-21 12:30:00,-1,-0.126884,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_78|foldloss_0|costgap_30,25135.38,25144.55,25144.55,25122.77,-10.57,4,stop,9.0,11.37,1.4
rw_007,245813,2025-10-21 14:15:00,2025-10-21 14:15:00,-1,-0.027039,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,25145.38,25153.77,25153.77,25133.84,-9.79,1,stop,0.13,9.0,1.4
rw_007,245850,2025-10-21 17:20:00,2025-10-21 17:25:00,-1,-0.231916,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_1|div_3|loss_100|foldloss_100|costgap_30,25123.85,25106.06,25136.79,25106.06,16.59,2,target,67.5,12.75,1.2
rw_007,245858,2025-10-21 18:00:00,2025-10-21 18:00:00,-1,0.813449,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,25148.98,25126.64,25165.23,25126.64,21.14,1,target,25.5,4.87,1.2
rw_007,245869,2025-10-21 18:55:00,2025-10-21 19:00:00,-1,0.875963,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,25171.73,25190.59,25190.59,25145.79,-20.06,2,stop,8.75,21.12,1.2
rw_007,245877,2025-10-21 19:35:00,2025-10-21 19:50:00,-1,-0.636957,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,25191.1,25163.85,25210.92,25163.85,26.05,4,target,49.12,7.0,1.2
rw_007,245894,2025-10-21 21:00:00,2025-10-21 21:50:00,-1,0.987079,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_3|div_4|loss_78|foldloss_0|costgap_30,25164.48,25155.85,25185.24,25135.94,7.43,11,max_hold,23.13,10.12,1.2
rw_007,246069,2025-10-22 12:35:00,2025-10-22 12:55:00,-1,0.265179,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,25113.84,25123.69,25123.69,25100.3,-11.25,5,stop,13.12,14.0,1.4
