fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,128065,2024-02-21 16:20:00,2024-02-21 16:25:00,-1,-1.96689,short|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|mid_decay|us_overlap,17440.45,17427.58,17449.81,17427.58,11.47,2,target,14.75,0.3,1.4
rw_001,128090,2024-02-21 18:25:00,2024-02-21 18:25:00,1,-1.84244,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|high_decay|late_session,17438.75,17422.68,17422.68,17460.85,-17.47,1,stop,2.3,16.25,1.4
rw_001,128100,2024-02-21 19:15:00,2024-02-21 19:50:00,-1,-1.767754,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,17383.25,17400.22,17400.22,17359.92,-18.37,8,stop,12.0,25.6,1.4
rw_001,128235,2024-02-22 07:30:00,2024-02-22 07:30:00,1,-1.941398,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,17735.5,17731.32,17731.32,17741.25,-5.58,1,stop,0.0,7.0,1.4
rw_001,128245,2024-02-22 08:20:00,2024-02-22 08:30:00,1,-1.97773,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|europe_morning,17732.5,17738.08,17728.44,17738.08,4.18,3,target,13.75,1.65,1.4
rw_001,128356,2024-02-22 17:35:00,2024-02-22 17:35:00,1,-1.93081,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,17903.75,17890.1,17890.1,17922.52,-13.98,1,stop,6.3,29.2,0.33
rw_001,128370,2024-02-22 18:45:00,2024-02-22 18:45:00,1,-1.812101,long|phase_early_confirmation|compression_low|trigger_firm|fresh_fresh|low_decay|late_session,17908.0,17890.97,17890.97,17931.41,-18.43,1,stop,3.4,28.2,1.4
rw_001,128378,2024-02-22 19:25:00,2024-02-22 19:55:00,1,-1.79312,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,17923.4,17948.67,17905.03,17948.67,23.87,7,target,30.75,15.9,1.4
rw_001,128391,2024-02-22 20:30:00,2024-02-22 20:45:00,1,-1.76253,long|phase_trigger|compression_low|trigger_firm|fresh_new|low_decay|late_session,17959.0,17984.85,17940.2,17984.85,24.45,4,target,29.4,5.95,1.4
rw_001,128397,2024-02-22 21:00:00,2024-02-22 21:20:00,1,-1.794461,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,17988.45,18010.12,17972.69,18010.12,21.67,5,target,31.85,3.6,0.0
rw_001,128500,2024-02-23 06:35:00,2024-02-23 07:10:00,1,-1.982887,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,17995.85,18001.1,17992.03,18001.1,3.85,8,target,5.35,2.45,1.4
rw_001,128599,2024-02-23 14:50:00,2024-02-23 15:00:00,1,-2.005678,long|phase_early_confirmation|compression_high|trigger_soft|fresh_new|low_decay|us_overlap,17987.35,17981.51,17981.51,17995.37,-7.24,3,stop,1.85,9.5,1.4
rw_001,128607,2024-02-23 15:30:00,2024-02-23 15:30:00,1,-1.978952,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,18006.3,18014.4,18000.41,18014.4,7.7,1,target,13.65,5.15,0.4
rw_001,128613,2024-02-23 16:00:00,2024-02-23 16:00:00,1,-1.987464,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_fresh|low_decay|us_overlap,18018.8,18027.54,18012.44,18027.54,7.44,1,target,12.25,0.5,1.3
rw_001,128619,2024-02-23 16:30:00,2024-02-23 16:30:00,1,-1.971941,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,18050.25,18043.34,18043.34,18059.75,-6.91,1,stop,35.25,7.25,0.0
rw_001,128637,2024-02-23 18:00:00,2024-02-23 18:00:00,-1,-1.993849,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,17962.75,17943.38,17976.84,17943.38,19.37,1,target,58.8,7.3,0.0
rw_001,128647,2024-02-23 18:50:00,2024-02-23 18:50:00,-1,-1.875055,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,17946.35,17963.83,17963.83,17922.31,-18.83,1,stop,5.1,19.9,1.35
rw_001,128774,2024-02-26 06:30:00,2024-02-26 06:35:00,-1,-1.977642,short|phase_trigger|compression_high|trigger_strong|fresh_new|mid_decay|early_session,17890.7,17896.35,17896.35,17882.93,-7.05,2,stop,1.55,7.1,1.4
rw_001,128826,2024-02-26 10:50:00,2024-02-26 10:50:00,1,-1.983652,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,17920.0,17914.64,17914.64,17927.37,-6.76,1,stop,0.75,9.4,1.4
rw_001,128838,2024-02-26 11:50:00,2024-02-26 12:25:00,1,-1.987122,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,17933.75,17942.45,17927.42,17942.45,7.65,8,target,12.65,2.0,1.05
rw_001,128849,2024-02-26 12:45:00,2024-02-26 12:50:00,1,-1.968616,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,17946.5,17940.08,17940.08,17955.32,-7.82,2,stop,2.95,6.65,1.4
rw_001,128856,2024-02-26 13:20:00,2024-02-26 13:45:00,1,-1.981538,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,17948.65,17942.47,17942.47,17957.15,-6.8,6,stop,4.9,10.65,0.62
rw_001,128884,2024-02-26 15:40:00,2024-02-26 15:45:00,1,-1.980339,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,17970.45,17964.21,17964.21,17979.03,-7.64,2,stop,6.25,7.75,1.4
rw_001,128922,2024-02-26 18:50:00,2024-02-26 19:00:00,1,-1.866009,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,17991.5,17977.8,17977.8,18010.33,-14.47,3,stop,14.35,24.35,0.77
rw_001,128931,2024-02-26 19:35:00,2024-02-26 19:40:00,1,-1.815591,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,17993.1,17978.63,17978.63,18013.0,-15.14,2,stop,1.25,17.45,0.67
rw_001,129103,2024-02-27 11:35:00,2024-02-27 12:00:00,1,-1.992119,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|europe_morning,17959.75,17968.33,17953.51,17968.33,7.23,6,target,9.4,4.5,1.35
rw_001,129109,2024-02-27 12:05:00,2024-02-27 12:05:00,1,-1.964718,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|europe_morning,17963.3,17971.87,17957.07,17971.87,8.07,1,target,10.75,0.6,0.5
rw_001,129119,2024-02-27 12:55:00,2024-02-27 12:55:00,1,-1.963406,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_stale|low_decay|europe_morning,17970.4,17963.76,17963.76,17979.54,-8.04,1,stop,0.0,7.85,1.4
rw_001,129139,2024-02-27 14:35:00,2024-02-27 14:35:00,1,-1.962234,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,17989.95,17983.67,17983.67,17998.58,-7.68,1,stop,1.0,8.0,1.4
rw_001,129179,2024-02-27 17:55:00,2024-02-27 18:05:00,1,-1.980518,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,17956.05,17943.79,17943.79,17972.91,-12.71,3,stop,11.05,18.3,0.45
rw_001,129198,2024-02-27 19:30:00,2024-02-27 19:35:00,-1,-1.764259,short|phase_trigger|compression_low|trigger_firm|fresh_new|mid_decay|late_session,17925.6,17905.3,17940.36,17905.3,19.57,2,target,26.1,9.1,0.73
rw_001,129204,2024-02-27 20:00:00,2024-02-27 20:00:00,-1,-1.766006,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,17876.95,17892.2,17892.2,17855.98,-15.65,1,stop,18.45,19.1,0.4
rw_001,129210,2024-02-27 20:30:00,2024-02-27 20:45:00,-1,-1.797168,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,17892.1,17908.43,17908.43,17869.64,-17.06,4,stop,6.1,16.45,0.73
rw_001,129377,2024-02-28 11:25:00,2024-02-28 11:25:00,-1,-2.000335,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|europe_morning,17903.0,17895.06,17908.78,17895.06,6.54,1,target,22.75,1.7,1.4
rw_001,129420,2024-02-28 15:00:00,2024-02-28 15:00:00,-1,-1.977343,short|phase_trigger|compression_mid|trigger_strong|fresh_new|mid_decay|us_overlap,17876.25,17884.77,17884.77,17864.53,-9.87,1,stop,1.1,11.8,1.35
rw_001,129436,2024-02-28 16:20:00,2024-02-28 16:30:00,-1,-1.956072,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|mid_decay|us_overlap,17878.65,17887.96,17887.96,17865.85,-9.93,3,stop,25.35,16.3,0.62
rw_001,129442,2024-02-28 16:50:00,2024-02-28 16:50:00,-1,-1.945606,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,17857.67,17843.88,17867.7,17843.88,13.22,1,target,29.42,0.0,0.57
rw_001,129450,2024-02-28 17:30:00,2024-02-28 17:30:00,-1,-1.939164,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,17855.0,17867.13,17867.13,17838.32,-12.73,1,stop,3.0,17.2,0.6
rw_001,129458,2024-02-28 18:10:00,2024-02-28 18:20:00,1,-1.821471,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,17896.25,17914.8,17882.76,17914.8,18.3,3,target,20.95,8.65,0.25
rw_001,129465,2024-02-28 18:45:00,2024-02-28 19:00:00,1,-1.765418,long|phase_trigger|compression_low|trigger_strong|fresh_fresh|low_decay|late_session,17919.05,17905.1,17905.1,17938.23,-14.48,4,stop,5.25,21.65,0.53
rw_001,129477,2024-02-28 19:45:00,2024-02-28 19:55:00,-1,-1.769423,short|phase_trigger|compression_low|trigger_firm|fresh_new|mid_decay|late_session,17860.0,17874.24,17874.24,17840.42,-14.81,3,stop,2.1,14.35,0.57
rw_001,129591,2024-02-29 06:15:00,2024-02-29 06:25:00,1,-1.983458,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,17866.65,17871.34,17863.24,17871.34,3.29,3,target,7.55,0.6,1.4
rw_001,129597,2024-02-29 06:45:00,2024-02-29 07:00:00,1,-1.980061,long|phase_trigger|compression_high|trigger_firm|fresh_new|low_decay|early_session,17875.9,17880.56,17872.51,17880.56,3.26,4,target,8.05,0.9,1.4
rw_001,129675,2024-02-29 13:15:00,2024-02-29 13:20:00,1,-1.990849,long|phase_trigger|compression_mid|trigger_strong|fresh_new|high_decay|us_overlap,17838.45,17829.73,17829.73,17850.44,-10.07,2,stop,1.9,9.25,1.35
rw_001,129684,2024-02-29 14:00:00,2024-02-29 14:00:00,1,-1.988972,long|phase_trigger|compression_mid|trigger_strong|fresh_new|mid_decay|us_overlap,17842.25,17833.56,17833.56,17854.2,-10.09,1,stop,2.15,9.3,1.4
rw_001,129711,2024-02-29 16:15:00,2024-02-29 16:15:00,1,-1.932767,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,17975.3,17965.98,17965.98,17988.12,-10.72,1,stop,0.0,11.0,1.4
rw_001,129721,2024-02-29 17:05:00,2024-02-29 17:05:00,1,-1.94166,long|phase_early_confirmation|compression_low|trigger_firm|fresh_fresh|low_decay|late_session,18016.0,18004.44,18004.44,18031.89,-11.74,1,stop,4.5,30.25,0.18
rw_001,129761,2024-02-29 20:30:00,2024-02-29 20:40:00,1,-1.766521,long|phase_trigger|compression_low|trigger_strong|fresh_new|mid_decay|late_session,17996.85,17978.03,17978.03,18022.73,-20.22,3,stop,4.4,22.55,1.4
rw_001,129767,2024-02-29 21:00:00,2024-02-29 21:25:00,1,-1.795443,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,17988.95,17971.45,17971.45,18013.02,-18.35,6,stop,21.0,21.0,0.85
rw_001,129887,2024-03-01 08:00:00,2024-03-01 08:05:00,1,-2.005233,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,18084.75,18089.35,18081.4,18089.35,3.2,2,target,7.0,0.9,1.4
rw_001,129998,2024-03-01 17:15:00,2024-03-01 17:15:00,1,-1.982475,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18138.6,18126.8,18126.8,18154.82,-12.05,1,stop,11.85,14.35,0.25
rw_001,130005,2024-03-01 17:50:00,2024-03-01 17:55:00,1,-1.951904,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,18132.05,18150.52,18118.62,18150.52,17.7,2,target,26.0,7.55,0.77
rw_001,130011,2024-03-01 18:20:00,2024-03-01 18:30:00,1,-1.872705,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18185.95,18171.05,18171.05,18206.44,-15.47,3,stop,9.75,16.25,0.57
rw_001,130022,2024-03-01 19:15:00,2024-03-01 19:35:00,1,-1.734731,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18205.5,18227.34,18189.62,18227.34,21.29,5,target,25.2,3.75,0.55
rw_001,130030,2024-03-01 19:55:00,2024-03-01 20:10:00,1,-1.706337,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18241.45,18263.22,18225.62,18263.22,20.62,4,target,23.1,7.2,1.15
rw_001,130036,2024-03-01 20:25:00,2024-03-01 20:40:00,1,-1.820023,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18266.2,18288.3,18250.12,18288.3,21.6,4,target,32.7,3.7,0.5
rw_001,130042,2024-03-01 20:55:00,2024-03-01 21:00:00,1,-1.706677,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,18292.15,18312.13,18277.62,18312.13,18.58,2,target,22.15,0.25,1.4
rw_001,130213,2024-03-04 12:15:00,2024-03-04 12:15:00,-1,-2.007888,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,18286.3,18291.71,18291.71,18278.86,-6.71,1,stop,1.1,5.55,1.3
rw_001,130225,2024-03-04 13:15:00,2024-03-04 13:15:00,-1,-1.998138,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,18274.6,18280.61,18280.61,18266.34,-7.36,1,stop,2.85,7.2,1.35
rw_001,130244,2024-03-04 14:50:00,2024-03-04 14:50:00,1,-2.017099,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_new|mid_decay|us_overlap,18309.9,18303.64,18303.64,18318.51,-7.66,1,stop,0.75,10.8,1.4
rw_001,130263,2024-03-04 16:25:00,2024-03-04 16:30:00,-1,-1.959009,short|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,18284.95,18291.46,18291.46,18276.01,-7.23,2,stop,37.95,8.25,0.72
rw_001,130270,2024-03-04 17:00:00,2024-03-04 17:00:00,-1,-1.996391,short|phase_trigger|compression_low|trigger_firm|fresh_fresh|low_decay|us_overlap,18255.25,18263.51,18263.51,18243.89,-8.46,1,stop,15.75,9.5,0.2
rw_001,130291,2024-03-04 18:45:00,2024-03-04 18:50:00,-1,-1.825111,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|mid_decay|late_session,18258.45,18270.58,18270.58,18241.78,-12.43,2,stop,3.25,14.45,0.3
rw_001,130297,2024-03-04 19:15:00,2024-03-04 19:20:00,-1,-1.832271,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,18267.25,18279.67,18279.67,18250.17,-13.77,2,stop,1.4,13.4,1.35
rw_001,130311,2024-03-04 20:25:00,2024-03-04 20:25:00,-1,-1.786503,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18231.6,18244.85,18244.85,18213.38,-13.97,1,stop,3.0,16.45,0.72
rw_001,130489,2024-03-05 12:15:00,2024-03-05 12:15:00,-1,-1.946496,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|europe_morning,18081.45,18088.97,18088.97,18071.11,-8.82,1,stop,2.25,11.85,1.3
rw_001,130497,2024-03-05 12:55:00,2024-03-05 13:00:00,-1,-1.953986,short|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|mid_decay|europe_morning,18097.9,18105.4,18105.4,18087.59,-8.9,2,stop,0.0,13.85,1.4
rw_001,130514,2024-03-05 14:20:00,2024-03-05 14:20:00,1,-1.975151,long|phase_trigger|compression_mid|trigger_firm|fresh_new|mid_decay|us_overlap,18138.0,18130.4,18130.4,18148.45,-8.17,1,stop,0.0,11.65,0.57
rw_001,130537,2024-03-05 16:15:00,2024-03-05 16:15:00,-1,-1.92933,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,18092.25,18100.51,18100.51,18080.9,-9.61,1,stop,0.0,11.95,1.35
rw_001,130554,2024-03-05 17:40:00,2024-03-05 17:40:00,-1,-1.928296,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,17899.05,17914.17,17914.17,17878.26,-15.37,1,stop,13.3,16.2,0.25
rw_001,130565,2024-03-05 18:35:00,2024-03-05 18:40:00,-1,-1.897079,short|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|mid_decay|late_session,17912.5,17887.76,17930.49,17887.76,24.22,2,target,40.75,1.05,0.52
rw_001,130588,2024-03-05 20:30:00,2024-03-05 20:40:00,-1,-1.820882,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,17886.95,17859.22,17907.12,17859.22,27.18,3,target,43.9,13.95,0.55
rw_001,130594,2024-03-05 21:00:00,2024-03-05 21:05:00,-1,-1.753147,short|phase_trigger|compression_low|trigger_firm|fresh_new|low_decay|late_session,17843.55,17862.66,17862.66,17817.27,-20.31,2,stop,2.8,23.95,1.2
rw_001,130691,2024-03-06 06:05:00,2024-03-06 06:10:00,1,-1.966585,long|phase_early_confirmation|compression_high|trigger_soft|fresh_new|low_decay|early_session,17949.15,17944.98,17944.98,17954.89,-5.57,2,stop,0.05,4.75,1.4
rw_001,130769,2024-03-06 12:35:00,2024-03-06 12:35:00,1,-1.978196,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,18039.6,18032.48,18032.48,18049.39,-8.52,1,stop,2.5,8.6,1.4
rw_001,130795,2024-03-06 14:45:00,2024-03-06 14:45:00,1,-1.964951,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,18037.55,18029.2,18029.2,18049.04,-9.75,1,stop,0.65,12.8,1.4
rw_001,130802,2024-03-06 15:20:00,2024-03-06 15:25:00,1,-1.9498,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,18050.5,18042.45,18042.45,18061.57,-9.3,2,stop,7.1,11.8,1.25
rw_001,130808,2024-03-06 15:50:00,2024-03-06 16:20:00,1,-1.943928,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,18055.9,18068.06,18047.06,18068.06,10.76,7,target,14.15,5.65,1.4
rw_001,130845,2024-03-06 18:55:00,2024-03-06 19:05:00,1,-1.892018,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18086.85,18110.6,18069.58,18110.6,23.42,3,target,26.75,2.45,0.33
rw_001,130851,2024-03-06 19:25:00,2024-03-06 19:30:00,1,-1.767924,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,18113.7,18138.46,18095.69,18138.46,23.86,2,target,26.25,0.0,0.9
rw_001,131043,2024-03-07 12:25:00,2024-03-07 12:40:00,1,-1.932645,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|europe_morning,18055.45,18069.65,18045.12,18069.65,13.55,4,target,14.3,7.7,0.65
rw_001,131052,2024-03-07 13:10:00,2024-03-07 13:15:00,1,-1.93514,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,18086.4,18076.22,18076.22,18100.4,-11.58,2,stop,0.3,21.75,1.4
rw_001,131105,2024-03-07 17:35:00,2024-03-07 17:35:00,1,-1.939795,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18198.8,18218.06,18184.8,18218.06,18.46,1,target,19.45,9.55,0.8
rw_001,131113,2024-03-07 18:15:00,2024-03-07 18:20:00,1,-1.904567,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,18227.75,18249.27,18212.1,18249.27,20.97,2,target,23.15,9.25,0.55
rw_001,131122,2024-03-07 19:00:00,2024-03-07 19:15:00,1,-1.7646,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18265.6,18288.49,18248.95,18288.49,21.59,4,target,23.95,9.9,1.3
rw_001,131131,2024-03-07 19:45:00,2024-03-07 20:05:00,1,-1.917601,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,18273.2,18256.11,18256.11,18296.7,-17.84,5,stop,6.95,17.1,0.75
rw_001,131140,2024-03-07 20:30:00,2024-03-07 20:50:00,1,-1.806218,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18290.5,18314.14,18273.31,18314.14,22.91,5,target,28.8,6.85,0.73
rw_001,131146,2024-03-07 21:00:00,2024-03-07 21:00:00,1,-1.791736,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18317.8,18303.39,18303.39,18337.61,-15.19,1,stop,4.5,16.3,0.78
rw_001,131244,2024-03-08 06:10:00,2024-03-08 06:15:00,1,-1.953872,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,18267.4,18273.94,18262.64,18273.94,5.14,2,target,11.15,0.9,1.4
rw_001,131363,2024-03-08 16:05:00,2024-03-08 16:05:00,1,-1.923863,long|phase_trigger|compression_low|trigger_firm|fresh_new|low_decay|us_overlap,18334.7,18320.62,18320.62,18354.05,-15.43,1,stop,4.45,27.2,1.35
rw_001,131376,2024-03-08 17:10:00,2024-03-08 17:35:00,1,-1.909002,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18388.35,18369.44,18369.44,18414.35,-19.36,6,stop,20.2,47.6,0.45
rw_001,131390,2024-03-08 18:20:00,2024-03-08 18:25:00,-1,-1.917193,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18225.9,18191.48,18250.94,18191.48,34.42,2,target,62.15,22.5,0.0
rw_001,131396,2024-03-08 18:50:00,2024-03-08 18:50:00,-1,-1.952879,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,18149.25,18177.36,18177.36,18110.59,-28.11,1,stop,2.75,36.85,0.0
rw_001,131402,2024-03-08 19:20:00,2024-03-08 19:25:00,-1,-1.852485,short|phase_trigger|compression_low|trigger_firm|fresh_new|low_decay|late_session,18116.05,18148.52,18148.52,18071.4,-32.47,2,stop,4.55,52.15,0.0
rw_001,131410,2024-03-08 20:00:00,2024-03-08 20:05:00,-1,-1.741598,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,18038.5,18069.91,18069.91,17995.31,-31.41,2,stop,21.25,41.7,0.0
