fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_006,223635,2025-06-30 16:20:00,2025-06-30 16:25:00,1,0.325883,long|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_with_trade|session_pressure_mid|spread_high|us_overlap,22689.26,22682.08,22682.08,22699.14,-8.58,2,stop,2.5,18.38,1.4
rw_006,223657,2025-06-30 18:10:00,2025-06-30 18:10:00,1,0.259948,long|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_mixed|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_with_trade|session_pressure_mid|spread_mid|late_session,22641.98,22629.09,22629.09,22659.7,-14.09,1,stop,1.38,30.87,1.2
rw_006,223663,2025-06-30 18:40:00,2025-06-30 19:00:00,1,0.367422,long|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_with_trade|session_pressure_high|spread_mid|late_session,22641.73,22661.14,22627.62,22661.14,18.21,5,target,22.5,8.25,1.2
rw_006,223669,2025-06-30 19:10:00,2025-06-30 19:15:00,1,0.33429,long|favorable_shadow_mid|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_with_trade|session_pressure_mid|spread_mid|late_session,22668.23,22653.61,22653.61,22688.34,-15.82,2,stop,1.25,33.5,1.2
rw_006,223682,2025-06-30 20:15:00,2025-06-30 20:55:00,-1,0.308055,short|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_against_trade|session_pressure_mid|spread_mid|late_session,22634.98,22613.53,22650.58,22613.53,20.25,9,target,45.87,14.25,1.2
rw_006,223803,2025-07-01 07:20:00,2025-07-01 07:20:00,1,0.281156,long|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_mid|volume_confirmation_mixed|prior_shadow_with_trade|session_pressure_low|spread_high|early_session,22679.28,22673.9,22673.9,22686.68,-6.78,1,stop,0.13,7.12,1.4
rw_006,223887,2025-07-01 14:20:00,2025-07-01 14:25:00,-1,0.243843,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_against_trade|session_pressure_mid|spread_high|us_overlap,22637.03,22645.18,22645.18,22625.82,-9.55,2,stop,2.62,8.75,1.4
rw_006,223901,2025-07-01 15:30:00,2025-07-01 15:30:00,1,0.261559,long|favorable_shadow_high|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_against|shadow_settlement_strong|range_release_weak|volume_confirmation_with|prior_shadow_with_trade|session_pressure_mid|spread_high|us_overlap,22580.41,22591.44,22572.38,22591.44,9.63,1,target,22.12,1.13,1.4
rw_006,223913,2025-07-01 16:30:00,2025-07-01 16:30:00,1,0.27465,long|favorable_shadow_mid|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_present|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_with_trade|session_pressure_mid|spread_high|us_overlap,22607.66,22619.85,22598.8,22619.85,10.99,1,target,18.37,8.63,1.2
rw_006,223927,2025-07-01 17:40:00,2025-07-01 17:40:00,-1,0.310015,short|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_against_trade|session_pressure_mid|spread_mid|late_session,22529.26,22509.62,22543.54,22509.62,18.69,1,target,22.0,0.0,0.95
rw_006,223936,2025-07-01 18:25:00,2025-07-01 18:25:00,1,0.375136,long|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_mixed|body_follow_against|shadow_settlement_strong|range_release_weak|volume_confirmation_with|prior_shadow_with_trade|session_pressure_high|spread_low|late_session,22473.13,22499.89,22453.67,22499.89,25.56,1,target,26.88,1.25,1.2
rw_006,223952,2025-07-01 19:45:00,2025-07-01 19:55:00,1,0.49046,long|favorable_shadow_high|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_with_trade|session_pressure_high|spread_low|late_session,22511.38,22543.91,22487.72,22543.91,31.33,3,target,32.63,9.75,1.2
rw_006,223965,2025-07-01 20:50:00,2025-07-01 21:40:00,1,0.333882,long|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_mid|range_release_strong|volume_confirmation_with|prior_shadow_with_trade|session_pressure_high|spread_low|late_session,22534.88,22535.88,22510.19,22568.83,-0.2,11,max_hold,32.5,8.75,1.2
rw_006,224139,2025-07-02 12:20:00,2025-07-02 12:20:00,-1,0.303009,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_against_trade|session_pressure_mid|spread_high|europe_morning,22500.64,22509.4,22509.4,22488.6,-10.16,1,stop,0.38,13.12,1.4
rw_006,224149,2025-07-02 13:10:00,2025-07-02 13:25:00,-1,0.277053,short|favorable_shadow_high|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_weak|volume_confirmation_mixed|prior_shadow_against_trade|session_pressure_mid|spread_high|us_overlap,22517.39,22505.63,22525.94,22505.63,10.36,4,target,18.25,1.0,1.4
rw_006,224158,2025-07-02 13:55:00,2025-07-02 13:55:00,-1,0.254022,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_against_trade|session_pressure_mid|spread_high|us_overlap,22485.01,22493.85,22493.85,22472.85,-10.24,1,stop,6.62,8.88,1.4
rw_006,224184,2025-07-02 16:05:00,2025-07-02 16:05:00,1,0.267235,long|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_with_trade|session_pressure_mid|spread_mid|us_overlap,22460.14,22448.28,22448.28,22476.45,-13.26,1,stop,5.0,13.5,1.4
rw_006,224209,2025-07-02 18:10:00,2025-07-02 18:25:00,-1,0.267398,short|favorable_shadow_mid|adverse_shadow_low|shadow_imbalance_mixed|shadow_cluster_present|current_shadow_favorable|body_follow_against|shadow_settlement_strong|range_release_weak|volume_confirmation_with|prior_shadow_against_trade|session_pressure_high|spread_low|late_session,22639.36,22614.93,22657.13,22614.93,23.23,4,target,34.0,1.38,1.2
rw_006,224216,2025-07-02 18:45:00,2025-07-02 18:45:00,-1,0.391503,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_mixed|body_follow_flat|shadow_settlement_mid|range_release_mid|volume_confirmation_with|prior_shadow_against_trade|session_pressure_high|spread_low|late_session,22615.11,22633.95,22633.95,22589.21,-20.04,1,stop,5.0,18.88,1.2
rw_006,224222,2025-07-02 19:15:00,2025-07-02 19:15:00,-1,0.280723,short|favorable_shadow_high|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_mixed|body_follow_flat|shadow_settlement_strong|range_release_mid|volume_confirmation_with|prior_shadow_against_trade|session_pressure_mid|spread_low|late_session,22626.61,22645.24,22645.24,22601.0,-19.83,1,stop,3.12,19.88,1.2
rw_006,224229,2025-07-02 19:50:00,2025-07-02 20:15:00,1,0.281113,long|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_present|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_with_trade|session_pressure_high|spread_low|late_session,22644.36,22627.56,22627.56,22667.45,-18.0,6,stop,10.0,18.5,1.2
rw_006,224344,2025-07-03 06:25:00,2025-07-03 06:40:00,1,0.295459,long|favorable_shadow_high|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_neutral|session_pressure_low|spread_high|early_session,22677.25,22684.29,22672.13,22684.29,5.64,4,target,11.5,1.0,1.4
rw_006,224383,2025-07-03 09:40:00,2025-07-03 09:40:00,-1,0.250643,short|favorable_shadow_high|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_weak|volume_confirmation_with|prior_shadow_neutral|session_pressure_low|spread_high|europe_morning,22679.75,22685.17,22685.17,22672.29,-6.82,1,stop,0.0,16.63,1.4
rw_006,224447,2025-07-03 15:00:00,2025-07-03 15:05:00,1,0.301665,long|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_neutral|session_pressure_mid|spread_high|us_overlap,22669.38,22679.8,22661.81,22679.8,9.02,2,target,16.37,3.75,1.4
rw_006,224454,2025-07-03 15:35:00,2025-07-03 15:35:00,1,0.287636,long|favorable_shadow_mid|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_present|current_shadow_mixed|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_neutral|session_pressure_mid|spread_high|us_overlap,22733.38,22725.49,22725.49,22744.23,-9.29,1,stop,7.75,26.88,1.4
rw_006,224477,2025-07-03 17:30:00,2025-07-03 17:30:00,1,0.252076,long|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_neutral|session_pressure_mid|spread_mid|late_session,22866.85,22853.47,22853.47,22885.25,-14.58,1,stop,5.25,16.5,1.2
rw_006,224484,2025-07-03 18:05:00,2025-07-03 18:05:00,-1,0.281076,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_weak|volume_confirmation_with|prior_shadow_neutral|session_pressure_high|spread_mid|late_session,22858.35,22872.68,22872.68,22838.64,-15.53,1,stop,2.12,18.25,1.2
rw_006,224490,2025-07-03 18:35:00,2025-07-03 18:35:00,-1,0.254121,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_mid|range_release_weak|volume_confirmation_with|prior_shadow_neutral|session_pressure_mid|spread_mid|late_session,22876.73,22891.7,22891.7,22856.14,-16.17,1,stop,2.63,18.75,1.2
rw_006,224502,2025-07-03 19:35:00,2025-07-03 19:45:00,1,0.252507,long|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_mid|volume_confirmation_with|prior_shadow_neutral|session_pressure_mid|spread_mid|late_session,22880.85,22865.71,22865.71,22901.67,-16.34,3,stop,7.75,17.5,1.2
rw_006,224599,2025-07-04 08:25:00,2025-07-04 08:30:00,-1,0.268916,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_neutral|session_pressure_low|spread_high|europe_morning,22809.05,22801.38,22814.63,22801.38,6.27,2,target,11.75,3.37,1.4
rw_006,224606,2025-07-04 09:00:00,2025-07-04 09:00:00,-1,0.335471,short|favorable_shadow_high|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_weak|volume_confirmation_with|prior_shadow_neutral|session_pressure_low|spread_high|europe_morning,22815.17,22807.42,22820.81,22807.42,6.35,1,target,10.12,1.5,1.4
rw_006,224646,2025-07-04 12:20:00,2025-07-04 12:40:00,1,0.22593,long|favorable_shadow_high|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_against|shadow_settlement_strong|range_release_weak|volume_confirmation_with|prior_shadow_neutral|session_pressure_mid|spread_mid|europe_morning,22737.42,22750.86,22727.65,22750.86,12.04,5,target,14.63,9.25,1.4
rw_006,224656,2025-07-04 13:10:00,2025-07-04 13:25:00,1,0.378279,long|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_neutral|session_pressure_mid|spread_mid|us_overlap,22752.3,22741.46,22741.46,22767.2,-12.24,4,stop,6.12,13.75,1.4
rw_006,224670,2025-07-04 14:20:00,2025-07-04 14:25:00,-1,0.21978,short|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_present|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_mid|volume_confirmation_mixed|prior_shadow_neutral|session_pressure_mid|spread_mid|us_overlap,22731.8,22743.78,22743.78,22715.33,-13.38,2,stop,0.38,12.87,1.4
rw_006,224702,2025-07-04 17:00:00,2025-07-04 17:05:00,1,0.31514,long|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_neutral|session_pressure_mid|spread_mid|us_overlap,22734.02,22723.75,22723.75,22748.14,-11.47,2,stop,2.88,14.62,1.2
