fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_004,189602,2025-01-06 06:45:00,2025-01-06 07:20:00,1,0.204054,long|cost_slippage_portability_hardening|low_cost_stable,21280.77,21290.11,21273.97,21290.11,7.94,8,target,17.63,5.12,1.4
rw_004,189912,2025-01-07 09:35:00,2025-01-07 09:40:00,-1,0.777885,short|cost_slippage_portability_hardening|low_cost_stable,21480.28,21467.82,21489.34,21467.82,11.06,2,target,16.62,1.25,1.4
rw_004,189922,2025-01-07 10:25:00,2025-01-07 10:30:00,-1,0.661783,short|cost_slippage_portability_hardening|low_cost_stable,21479.91,21489.67,21489.67,21466.49,-11.16,2,stop,12.0,13.37,1.4
rw_004,189928,2025-01-07 10:55:00,2025-01-07 11:00:00,1,0.142034,long|cost_slippage_portability_hardening|low_cost_stable,21506.78,21521.26,21496.25,21521.26,13.08,2,target,24.5,3.25,1.4
rw_004,189940,2025-01-07 11:55:00,2025-01-07 12:00:00,1,0.793342,long|cost_slippage_portability_hardening|low_cost_stable,21496.16,21485.7,21485.7,21510.54,-11.86,2,stop,3.87,17.13,1.4
rw_004,189947,2025-01-07 12:30:00,2025-01-07 13:15:00,1,0.06304,long|cost_slippage_portability_hardening|low_cost_stable,21521.28,21510.26,21510.26,21536.43,-12.42,10,stop,12.38,16.75,1.4
rw_004,189961,2025-01-07 13:40:00,2025-01-07 13:50:00,1,0.087764,long|cost_slippage_portability_hardening|low_cost_stable,21498.91,21487.97,21487.97,21513.96,-12.34,3,stop,4.75,12.38,1.4
rw_004,189967,2025-01-07 14:10:00,2025-01-07 14:25:00,1,0.919104,long|cost_slippage_portability_hardening|low_cost_stable,21500.16,21488.94,21488.94,21515.58,-12.62,4,stop,11.62,13.63,1.4
rw_004,189973,2025-01-07 14:40:00,2025-01-07 14:40:00,1,0.750887,long|cost_slippage_portability_hardening|low_cost_stable,21505.78,21520.75,21494.89,21520.75,13.57,1,target,15.88,0.0,1.4
rw_004,190193,2025-01-08 10:00:00,2025-01-08 10:00:00,-1,1.075714,short|cost_slippage_portability_hardening|low_cost_stable,21154.81,21162.11,21162.11,21144.78,-8.7,1,stop,10.38,9.0,1.4
rw_004,190241,2025-01-08 14:00:00,2025-01-08 14:00:00,-1,0.775217,short|cost_slippage_portability_hardening|low_cost_stable,21128.68,21110.43,21141.95,21110.43,16.85,1,target,48.87,2.25,1.4
rw_004,190257,2025-01-08 15:20:00,2025-01-08 15:20:00,-1,0.770279,short|cost_slippage_portability_hardening|low_cost_stable,21081.81,21101.39,21101.39,21054.89,-20.98,1,stop,1.38,60.37,1.4
rw_004,190263,2025-01-08 15:50:00,2025-01-08 15:55:00,1,1.019429,long|cost_slippage_portability_hardening|low_cost_stable,21110.93,21142.66,21087.86,21142.66,30.33,2,target,33.38,15.87,1.4
rw_004,190269,2025-01-08 16:20:00,2025-01-08 16:30:00,1,1.176553,long|cost_slippage_portability_hardening|low_cost_stable,21102.93,21136.99,21078.16,21136.99,32.66,3,target,37.1,21.12,1.4
rw_004,190290,2025-01-08 18:05:00,2025-01-08 18:20:00,-1,1.187393,short|cost_slippage_portability_hardening|low_cost_stable,21081.91,21118.49,21118.49,21031.61,-37.78,4,stop,31.38,54.62,1.2
rw_004,190296,2025-01-08 18:35:00,2025-01-08 18:40:00,1,0.833294,long|cost_slippage_portability_hardening|low_cost_stable,21124.41,21174.57,21087.93,21174.57,48.96,2,target,58.62,1.38,1.2
rw_004,190325,2025-01-08 21:00:00,2025-01-08 21:00:00,1,1.060656,long|cost_slippage_portability_hardening|low_cost_stable,21089.66,21054.99,21054.99,21137.33,-35.87,1,stop,3.75,37.75,1.2
rw_004,190427,2025-01-09 06:30:00,2025-01-09 06:50:00,-1,0.746119,short|cost_slippage_portability_hardening|low_cost_stable,21071.52,21079.56,21079.56,21060.46,-9.44,5,stop,6.75,9.75,1.4
rw_004,190433,2025-01-09 07:00:00,2025-01-09 07:00:00,1,0.835943,long|cost_slippage_portability_hardening|low_cost_stable,21079.02,21071.85,21071.85,21088.88,-8.57,1,stop,0.75,8.13,1.4
rw_004,190440,2025-01-09 07:35:00,2025-01-09 07:50:00,1,0.721965,long|cost_slippage_portability_hardening|low_cost_stable,21083.39,21093.07,21076.35,21093.07,8.28,4,target,11.88,3.12,1.4
rw_004,190460,2025-01-09 09:15:00,2025-01-09 09:15:00,1,0.690249,long|cost_slippage_portability_hardening|low_cost_stable,21077.77,21071.21,21071.21,21086.78,-7.96,1,stop,2.75,22.25,1.4
rw_004,190483,2025-01-09 11:10:00,2025-01-09 11:15:00,1,1.128751,long|cost_slippage_portability_hardening|low_cost_stable,21054.77,21068.46,21044.81,21068.46,12.29,2,target,15.12,6.25,1.4
rw_004,190489,2025-01-09 11:40:00,2025-01-09 11:55:00,1,0.7714,long|cost_slippage_portability_hardening|low_cost_stable,21067.52,21081.77,21057.16,21081.77,12.85,4,target,14.75,6.0,1.4
rw_004,190514,2025-01-09 13:45:00,2025-01-09 13:45:00,1,0.610513,long|cost_slippage_portability_hardening|low_cost_stable,21053.64,21070.44,21041.42,21070.44,15.4,1,target,21.75,0.0,1.4
rw_004,190546,2025-01-09 16:25:00,2025-01-09 16:25:00,1,0.46299,long|cost_slippage_portability_hardening|low_cost_stable,21060.27,21075.76,21049.0,21075.76,14.09,1,target,18.0,0.0,1.4
rw_004,190644,2025-01-10 09:00:00,2025-01-10 09:10:00,-1,0.529457,short|cost_slippage_portability_hardening|low_cost_stable,21016.51,21024.64,21024.64,21005.33,-9.53,3,stop,11.13,21.25,1.4
rw_004,190650,2025-01-10 09:30:00,2025-01-10 09:30:00,1,0.129261,long|cost_slippage_portability_hardening|low_cost_stable,21043.01,21055.04,21034.26,21055.04,10.63,1,target,17.12,6.63,1.4
rw_004,190674,2025-01-10 11:30:00,2025-01-10 11:40:00,1,0.397686,long|cost_slippage_portability_hardening|low_cost_stable,21045.01,21061.19,21033.24,21061.19,14.78,3,target,20.75,6.25,1.4
rw_004,190710,2025-01-10 14:30:00,2025-01-10 14:30:00,1,0.758501,long|cost_slippage_portability_hardening|low_cost_stable,21052.13,21070.23,21038.97,21070.23,16.7,1,target,23.88,1.25,1.4
rw_004,190728,2025-01-10 16:00:00,2025-01-10 16:00:00,-1,-0.323174,short|cost_slippage_portability_hardening|low_cost_stable,20888.13,20908.24,20908.24,20860.48,-21.51,1,stop,27.25,47.5,1.4
rw_004,190740,2025-01-10 17:00:00,2025-01-10 17:00:00,-1,-0.026948,short|cost_slippage_portability_hardening|low_cost_stable,20825.86,20786.0,20854.85,20786.0,39.41,1,target,124.63,0.0,0.45
rw_004,190785,2025-01-10 20:45:00,2025-01-10 20:55:00,-1,1.275944,short|cost_slippage_portability_hardening|low_cost_stable,20889.61,20926.96,20926.96,20838.26,-38.55,3,stop,13.25,57.75,1.2
rw_004,191026,2025-01-13 17:55:00,2025-01-13 18:00:00,-1,0.582795,short|cost_slippage_portability_hardening|low_cost_stable,20605.83,20567.71,20633.55,20567.71,36.92,2,target,40.75,11.5,1.2
rw_004,191056,2025-01-13 20:25:00,2025-01-13 21:15:00,1,1.287116,long|cost_slippage_portability_hardening|low_cost_stable,20651.33,20626.45,20618.52,20696.45,-26.08,11,max_hold,44.75,28.63,1.2
rw_004,191173,2025-01-14 07:10:00,2025-01-14 07:15:00,1,1.014802,long|cost_slippage_portability_hardening|low_cost_stable,20829.67,20822.38,20822.38,20839.69,-8.69,2,stop,1.5,7.5,1.4
rw_004,191195,2025-01-14 09:00:00,2025-01-14 09:00:00,1,0.855491,long|cost_slippage_portability_hardening|low_cost_stable,20832.67,20825.68,20825.68,20842.28,-8.39,1,stop,4.5,15.75,1.4
rw_004,191247,2025-01-14 13:20:00,2025-01-14 13:20:00,1,0.66801,long|cost_slippage_portability_hardening|low_cost_stable,20860.04,20848.0,20848.0,20876.6,-13.44,1,stop,0.13,19.37,1.4
rw_004,191282,2025-01-14 16:15:00,2025-01-14 16:15:00,1,1.058623,long|cost_slippage_portability_hardening|low_cost_stable,20835.92,20861.83,20817.08,20861.83,24.51,1,target,30.75,4.38,1.4
rw_004,191289,2025-01-14 16:50:00,2025-01-14 16:50:00,1,0.552529,long|cost_slippage_portability_hardening|low_cost_stable,20861.39,20839.69,20839.69,20891.23,-22.9,1,stop,3.5,84.25,1.2
rw_004,191296,2025-01-14 17:25:00,2025-01-14 17:30:00,-1,0.571101,short|cost_slippage_portability_hardening|low_cost_stable,20826.77,20788.82,20854.37,20788.82,36.75,2,target,51.5,25.0,1.2
rw_004,191302,2025-01-14 17:55:00,2025-01-14 17:55:00,-1,0.499989,short|cost_slippage_portability_hardening|low_cost_stable,20772.52,20729.18,20804.04,20729.18,43.26,1,target,50.5,0.5,0.08
rw_004,191339,2025-01-14 21:00:00,2025-01-14 21:50:00,1,0.943478,long|cost_slippage_portability_hardening|low_cost_stable,20783.89,20753.16,20753.16,20826.14,-31.93,11,stop,14.0,82.87,1.2
rw_004,191454,2025-01-15 07:35:00,2025-01-15 08:25:00,-1,0.534868,short|cost_slippage_portability_hardening|moderate_cost_stable,20733.13,20737.75,20737.75,20726.78,-6.02,11,stop,3.38,5.5,1.4
rw_004,191471,2025-01-15 09:00:00,2025-01-15 09:00:00,-1,0.262541,short|cost_slippage_portability_hardening|moderate_cost_stable,20738.13,20742.14,20742.14,20732.62,-5.41,1,stop,0.63,9.25,1.4
rw_004,191477,2025-01-15 09:30:00,2025-01-15 09:35:00,1,0.364779,long|cost_slippage_portability_hardening|moderate_cost_stable,20743.88,20739.73,20739.73,20749.58,-5.55,2,stop,3.12,10.63,1.4
rw_004,191485,2025-01-15 10:10:00,2025-01-15 10:10:00,-1,0.052755,short|cost_slippage_portability_hardening|moderate_cost_stable,20723.63,20728.35,20728.35,20717.14,-6.12,1,stop,8.5,6.0,1.4
rw_004,191494,2025-01-15 10:55:00,2025-01-15 11:00:00,-1,0.457585,short|cost_slippage_portability_hardening|moderate_cost_stable,20723.75,20729.52,20729.52,20715.81,-7.17,2,stop,7.62,10.88,1.4
rw_004,191502,2025-01-15 11:35:00,2025-01-15 11:35:00,1,0.637813,long|cost_slippage_portability_hardening|low_cost_stable,20736.5,20745.37,20730.05,20745.37,7.47,1,target,13.88,1.25,1.4
rw_004,191513,2025-01-15 12:30:00,2025-01-15 12:40:00,1,0.274632,long|cost_slippage_portability_hardening|low_cost_stable,20745.38,20756.1,20737.58,20756.1,9.32,3,target,13.0,1.38,1.4
rw_004,191555,2025-01-15 16:00:00,2025-01-15 16:00:00,1,-2.14991,long|cost_slippage_portability_hardening|low_cost_stable,21071.0,21092.38,21055.45,21092.38,19.98,1,target,24.38,2.0,1.4
rw_004,191784,2025-01-16 12:05:00,2025-01-16 12:05:00,1,1.228168,long|cost_slippage_portability_hardening|low_cost_stable,21259.6,21244.38,21244.38,21280.52,-16.62,1,stop,0.0,20.5,1.4
rw_004,191791,2025-01-16 12:40:00,2025-01-16 12:40:00,1,0.311724,long|cost_slippage_portability_hardening|low_cost_stable,21301.35,21286.18,21286.18,21322.2,-16.57,1,stop,0.12,16.25,1.4
rw_004,191815,2025-01-16 14:40:00,2025-01-16 14:45:00,1,0.930898,long|cost_slippage_portability_hardening|low_cost_stable,21261.97,21248.68,21248.68,21280.25,-14.69,2,stop,8.75,20.62,1.4
rw_004,191822,2025-01-16 15:15:00,2025-01-16 15:25:00,-1,0.489247,short|cost_slippage_portability_hardening|low_cost_stable,21233.85,21246.52,21246.52,21216.43,-14.07,3,stop,16.25,13.87,1.4
rw_004,191828,2025-01-16 15:45:00,2025-01-16 15:45:00,-1,0.227559,short|cost_slippage_portability_hardening|low_cost_stable,21240.1,21253.76,21253.76,21221.32,-15.06,1,stop,1.25,23.0,1.4
rw_004,191835,2025-01-16 16:20:00,2025-01-16 16:30:00,1,0.808616,long|cost_slippage_portability_hardening|low_cost_stable,21280.85,21266.61,21266.61,21300.44,-15.64,3,stop,12.0,80.15,1.4
rw_004,191856,2025-01-16 18:05:00,2025-01-16 18:05:00,-1,0.782809,short|cost_slippage_portability_hardening|low_cost_stable,21240.82,21266.48,21266.48,21205.54,-26.86,1,stop,17.5,27.0,1.2
rw_004,191862,2025-01-16 18:35:00,2025-01-16 18:35:00,-1,0.546925,short|cost_slippage_portability_hardening|low_cost_stable,21191.57,21153.31,21219.39,21153.31,37.06,1,target,41.5,0.38,1.2
rw_004,192030,2025-01-17 09:35:00,2025-01-17 09:35:00,1,0.694146,long|cost_slippage_portability_hardening|low_cost_stable,21059.43,21052.58,21052.58,21068.85,-8.25,1,stop,2.88,9.62,1.4
rw_004,192036,2025-01-17 10:05:00,2025-01-17 10:20:00,1,-0.526738,long|cost_slippage_portability_hardening|low_cost_stable,21077.81,21070.56,21070.56,21087.78,-8.65,4,stop,8.75,8.38,1.4
rw_004,192289,2025-01-20 08:15:00,2025-01-20 08:25:00,1,0.546504,long|cost_slippage_portability_hardening|moderate_cost_stable,21382.29,21389.35,21377.15,21389.35,5.66,3,target,8.12,3.25,1.4
rw_004,192295,2025-01-20 08:45:00,2025-01-20 08:50:00,1,0.028495,long|cost_slippage_portability_hardening|moderate_cost_stable,21398.91,21405.92,21393.81,21405.92,5.61,2,target,14.5,1.87,1.4
rw_004,192363,2025-01-20 14:25:00,2025-01-20 14:25:00,1,0.381338,long|cost_slippage_portability_hardening|low_cost_stable,21394.91,21386.42,21386.42,21406.58,-9.89,1,stop,1.0,15.25,1.4
rw_004,192370,2025-01-20 15:00:00,2025-01-20 15:00:00,1,1.051627,long|cost_slippage_portability_hardening|low_cost_stable,21392.04,21383.84,21383.84,21403.31,-9.6,1,stop,0.62,25.75,1.4
rw_004,192376,2025-01-20 15:30:00,2025-01-20 15:30:00,-1,0.546622,short|cost_slippage_portability_hardening|low_cost_stable,21372.41,21380.56,21380.56,21361.21,-9.55,1,stop,24.87,92.0,1.4
rw_004,192403,2025-01-20 17:45:00,2025-01-20 17:50:00,1,0.986151,long|cost_slippage_portability_hardening|low_cost_stable,21466.01,21490.1,21448.49,21490.1,22.89,2,target,29.63,13.75,1.2
rw_004,192409,2025-01-20 18:15:00,2025-01-20 18:50:00,1,0.692098,long|cost_slippage_portability_hardening|low_cost_stable,21512.39,21539.03,21493.01,21539.03,25.44,8,target,26.75,13.75,1.2
rw_004,192425,2025-01-20 19:35:00,2025-01-21 01:00:00,1,0.565283,long|cost_slippage_portability_hardening|low_cost_stable,21492.39,21522.04,21470.83,21522.04,28.45,7,target,32.86,16.0,1.2
rw_004,192628,2025-01-21 17:25:00,2025-01-21 17:25:00,1,0.659585,long|cost_slippage_portability_hardening|low_cost_stable,21413.72,21442.18,21393.02,21442.18,27.26,1,target,40.5,0.0,1.2
rw_004,193047,2025-01-23 06:20:00,2025-01-23 07:05:00,1,0.678777,long|cost_slippage_portability_hardening|moderate_cost_stable,21778.41,21786.51,21772.52,21786.51,6.7,10,target,8.12,0.38,1.4
rw_004,193062,2025-01-23 07:35:00,2025-01-23 07:55:00,1,-0.049661,long|cost_slippage_portability_hardening|moderate_cost_stable,21778.41,21773.46,21773.46,21785.21,-6.35,5,stop,3.75,7.38,1.4
rw_004,193069,2025-01-23 08:10:00,2025-01-23 08:15:00,1,0.635555,long|cost_slippage_portability_hardening|moderate_cost_stable,21775.53,21781.82,21770.96,21781.82,4.89,2,target,7.75,0.5,1.4
rw_004,193077,2025-01-23 08:50:00,2025-01-23 09:05:00,-1,-0.408711,short|cost_slippage_portability_hardening|moderate_cost_stable,21762.66,21756.55,21767.11,21756.55,4.71,4,target,13.0,4.0,1.4
rw_004,193183,2025-01-23 17:40:00,2025-01-23 18:05:00,1,0.320271,long|cost_slippage_portability_hardening|low_cost_stable,21749.63,21736.55,21736.55,21767.61,-14.28,6,stop,17.13,13.5,1.2
rw_004,193189,2025-01-23 18:10:00,2025-01-23 18:10:00,-1,0.936197,short|cost_slippage_portability_hardening|low_cost_stable,21738.63,21752.29,21752.29,21719.84,-14.86,1,stop,21.37,26.0,1.2
rw_004,193196,2025-01-23 18:45:00,2025-01-23 18:50:00,1,0.54503,long|cost_slippage_portability_hardening|low_cost_stable,21774.76,21759.17,21759.17,21796.19,-16.79,2,stop,16.37,20.88,1.2
rw_004,193209,2025-01-23 19:50:00,2025-01-23 20:10:00,1,0.901682,long|cost_slippage_portability_hardening|low_cost_stable,21745.01,21767.56,21728.61,21767.56,21.35,5,target,29.75,1.63,1.2
rw_004,193386,2025-01-24 11:35:00,2025-01-24 11:35:00,1,0.494323,long|cost_slippage_portability_hardening|low_cost_stable,21839.86,21832.8,21832.8,21849.57,-8.46,1,stop,0.0,9.13,1.4
rw_004,193392,2025-01-24 12:05:00,2025-01-24 12:15:00,-1,0.818485,short|cost_slippage_portability_hardening|low_cost_stable,21828.61,21818.67,21835.84,21818.67,8.54,3,target,11.0,3.75,1.4
rw_004,193418,2025-01-24 14:15:00,2025-01-24 14:20:00,1,0.482749,long|cost_slippage_portability_hardening|low_cost_stable,21844.11,21854.49,21836.56,21854.49,8.98,2,target,14.75,1.13,1.4
rw_004,193432,2025-01-24 15:25:00,2025-01-24 15:30:00,1,0.743634,long|cost_slippage_portability_hardening|low_cost_stable,21841.23,21834.08,21834.08,21851.06,-8.55,2,stop,2.88,11.25,1.4
rw_004,193439,2025-01-24 16:00:00,2025-01-24 16:00:00,-1,0.693537,short|cost_slippage_portability_hardening|low_cost_stable,21834.61,21841.94,21841.94,21824.54,-8.73,1,stop,1.75,7.62,1.4
rw_004,193446,2025-01-24 16:35:00,2025-01-24 16:35:00,1,0.344806,long|cost_slippage_portability_hardening|low_cost_stable,21841.96,21833.65,21833.65,21853.39,-9.51,1,stop,10.25,18.25,1.2
rw_004,193453,2025-01-24 17:10:00,2025-01-24 17:10:00,1,0.772999,long|cost_slippage_portability_hardening|low_cost_stable,21851.08,21839.79,21839.79,21866.6,-12.49,1,stop,10.13,16.25,1.2
rw_004,193474,2025-01-24 18:55:00,2025-01-24 18:55:00,-1,1.024506,short|cost_slippage_portability_hardening|low_cost_stable,21844.83,21824.25,21859.8,21824.25,19.38,1,target,45.0,1.5,1.2
rw_004,193721,2025-01-27 16:35:00,2025-01-27 16:35:00,-1,0.647653,short|cost_slippage_portability_hardening|low_cost_stable,21072.37,21105.52,21105.52,21026.79,-34.35,1,stop,34.0,51.87,1.2
rw_004,193728,2025-01-27 17:10:00,2025-01-27 17:15:00,1,1.025583,long|cost_slippage_portability_hardening|low_cost_stable,21127.62,21093.84,21093.84,21174.07,-34.98,2,stop,29.5,64.38,1.2
rw_004,193736,2025-01-27 17:50:00,2025-01-27 17:55:00,1,0.517881,long|cost_slippage_portability_hardening|low_cost_stable,21192.12,21158.31,21158.31,21238.61,-35.01,2,stop,23.75,48.25,1.2
rw_004,193742,2025-01-27 18:20:00,2025-01-27 18:20:00,1,0.958096,long|cost_slippage_portability_hardening|low_cost_stable,21098.62,21063.8,21063.8,21146.49,-36.02,1,stop,7.87,46.63,1.2
rw_004,193748,2025-01-27 18:50:00,2025-01-27 18:50:00,1,1.05481,long|cost_slippage_portability_hardening|low_cost_stable,21088.24,21052.36,21052.36,21137.57,-37.08,1,stop,11.63,64.25,1.2
rw_004,193754,2025-01-27 19:20:00,2025-01-27 19:25:00,-1,1.150612,short|cost_slippage_portability_hardening|low_cost_stable,21031.24,21069.66,21069.66,20978.42,-39.62,2,stop,33.75,50.75,1.2
rw_004,193760,2025-01-27 19:50:00,2025-01-27 20:40:00,-1,0.770458,short|cost_slippage_portability_hardening|low_cost_stable,21014.99,21035.74,21054.52,20960.64,-21.95,11,max_hold,40.87,36.5,1.2
rw_004,193876,2025-01-28 06:30:00,2025-01-28 06:35:00,-1,1.054752,short|cost_slippage_portability_hardening|low_cost_stable,21123.11,21137.21,21137.21,21103.73,-15.5,2,stop,9.25,16.5,1.4
rw_004,193882,2025-01-28 07:00:00,2025-01-28 07:05:00,1,0.78417,long|cost_slippage_portability_hardening|low_cost_stable,21140.86,21127.39,21127.39,21159.39,-14.87,2,stop,12.5,14.12,1.4
rw_004,193893,2025-01-28 07:55:00,2025-01-28 07:55:00,-1,0.753334,short|cost_slippage_portability_hardening|low_cost_stable,21109.86,21123.19,21123.19,21091.53,-14.73,1,stop,2.0,21.5,1.4
rw_004,193901,2025-01-28 08:35:00,2025-01-28 08:35:00,1,0.766229,long|cost_slippage_portability_hardening|low_cost_stable,21139.86,21128.88,21128.88,21154.96,-12.38,1,stop,2.63,24.12,1.4
rw_004,193908,2025-01-28 09:10:00,2025-01-28 09:15:00,1,0.732017,long|cost_slippage_portability_hardening|low_cost_stable,21127.11,21142.34,21116.04,21142.34,13.83,2,target,39.5,1.12,1.4
rw_004,193924,2025-01-28 10:30:00,2025-01-28 10:30:00,1,0.52092,long|cost_slippage_portability_hardening|low_cost_stable,21144.86,21162.54,21132.01,21162.54,16.28,1,target,21.88,2.37,1.4
rw_004,193982,2025-01-28 15:20:00,2025-01-28 15:20:00,-1,1.193115,short|cost_slippage_portability_hardening|low_cost_stable,21155.74,21170.89,21170.89,21134.91,-16.55,1,stop,2.0,30.5,1.4
rw_004,194002,2025-01-28 17:00:00,2025-01-28 17:00:00,-1,0.715663,short|cost_slippage_portability_hardening|low_cost_stable,21123.34,21144.4,21144.4,21094.38,-22.26,1,stop,3.0,77.5,1.2
rw_004,194148,2025-01-29 06:10:00,2025-01-29 06:10:00,1,-0.255798,long|cost_slippage_portability_hardening|low_cost_stable,21436.07,21445.03,21429.55,21445.03,7.56,1,target,9.63,0.5,1.4
rw_004,194176,2025-01-29 08:30:00,2025-01-29 08:30:00,1,-0.678546,long|cost_slippage_portability_hardening|low_cost_stable,21494.2,21505.18,21486.22,21505.18,9.58,1,target,22.37,0.0,1.4
rw_004,194256,2025-01-29 15:10:00,2025-01-29 15:10:00,1,0.520158,long|cost_slippage_portability_hardening|low_cost_stable,21458.45,21447.8,21447.8,21473.09,-12.05,1,stop,1.62,17.5,1.4
rw_004,194262,2025-01-29 15:40:00,2025-01-29 15:40:00,-1,0.298868,short|cost_slippage_portability_hardening|low_cost_stable,21419.07,21430.09,21430.09,21403.92,-12.42,1,stop,8.0,14.0,1.4
rw_004,194271,2025-01-29 16:25:00,2025-01-29 16:25:00,-1,0.999529,short|cost_slippage_portability_hardening|low_cost_stable,21456.7,21440.11,21468.77,21440.11,15.19,1,target,17.5,11.62,1.4
rw_004,194278,2025-01-29 17:00:00,2025-01-29 17:00:00,-1,-0.305178,short|cost_slippage_portability_hardening|low_cost_stable,21360.92,21376.53,21376.53,21339.46,-16.81,1,stop,3.25,42.0,1.2
rw_004,194315,2025-01-29 20:05:00,2025-01-29 20:05:00,-1,-1.114263,short|cost_slippage_portability_hardening|low_cost_stable,21226.17,21251.06,21251.06,21191.95,-26.09,1,stop,6.62,77.88,1.2
rw_004,194525,2025-01-30 14:35:00,2025-01-30 14:35:00,-1,0.026151,short|cost_slippage_portability_hardening|low_cost_stable,21440.9,21452.86,21452.86,21424.45,-13.36,1,stop,1.0,26.0,1.4
rw_004,194531,2025-01-30 15:05:00,2025-01-30 15:10:00,1,0.624159,long|cost_slippage_portability_hardening|low_cost_stable,21473.4,21490.67,21460.84,21490.67,15.87,2,target,19.62,3.75,1.4
rw_004,194554,2025-01-30 17:00:00,2025-01-30 17:00:00,1,0.084998,long|cost_slippage_portability_hardening|low_cost_stable,21518.75,21499.2,21499.2,21545.63,-20.75,1,stop,0.37,108.88,1.2
rw_004,194560,2025-01-30 17:30:00,2025-01-30 17:35:00,-1,0.000306,short|cost_slippage_portability_hardening|low_cost_stable,21377.62,21402.0,21402.0,21344.1,-25.58,2,stop,28.25,52.75,1.2
rw_004,194581,2025-01-30 19:15:00,2025-01-30 19:25:00,-1,1.021856,short|cost_slippage_portability_hardening|low_cost_stable,21398.62,21353.08,21431.74,21353.08,44.34,3,target,46.5,7.88,1.2
rw_004,194598,2025-01-30 20:40:00,2025-01-30 21:30:00,1,0.905296,long|cost_slippage_portability_hardening|low_cost_stable,21438.62,21445.62,21405.08,21484.74,5.8,11,max_hold,31.5,7.12,1.2
rw_004,194710,2025-01-31 07:00:00,2025-01-31 07:05:00,1,0.804875,long|cost_slippage_portability_hardening|low_cost_stable,21577.38,21588.9,21569.0,21588.9,10.12,2,target,13.75,2.13,1.4
rw_004,194829,2025-01-31 16:55:00,2025-01-31 16:55:00,1,-0.800484,long|cost_slippage_portability_hardening|low_cost_stable,21704.73,21691.55,21691.55,21722.85,-14.38,1,stop,11.87,27.88,1.2
rw_004,194878,2025-01-31 21:00:00,2025-01-31 21:00:00,-1,0.630422,short|cost_slippage_portability_hardening|low_cost_stable,21599.73,21624.19,21624.19,21566.1,-25.66,1,stop,23.0,28.87,1.2
rw_005,194999,2025-02-03 08:10:00,2025-02-03 08:15:00,1,0.680514,long|cost_slippage_portability_hardening|low_cost_stable,20927.26,20911.91,20911.91,20948.37,-16.75,2,stop,2.25,23.5,1.4
rw_005,195005,2025-02-03 08:40:00,2025-02-03 08:45:00,-1,1.123466,short|cost_slippage_portability_hardening|low_cost_stable,20922.76,20937.57,20937.57,20902.4,-16.21,2,stop,4.25,36.38,1.4
rw_005,195011,2025-02-03 09:10:00,2025-02-03 09:40:00,1,0.465521,long|cost_slippage_portability_hardening|low_cost_stable,20949.76,20969.07,20935.71,20969.07,17.91,7,target,24.63,14.0,1.4
rw_005,195026,2025-02-03 10:25:00,2025-02-03 10:40:00,1,-0.5642,long|cost_slippage_portability_hardening|low_cost_stable,21077.39,21060.67,21060.67,21100.38,-18.12,4,stop,18.12,29.13,1.4
rw_005,195109,2025-02-03 17:20:00,2025-02-03 17:20:00,-1,0.104022,short|cost_slippage_portability_hardening|low_cost_stable,20973.74,21000.56,21000.56,20936.87,-28.02,1,stop,1.25,211.62,1.2
rw_005,195115,2025-02-03 17:50:00,2025-02-03 18:05:00,1,-1.087276,long|cost_slippage_portability_hardening|low_cost_stable,21269.36,21234.74,21234.74,21316.97,-35.82,4,stop,44.38,69.62,1.2
rw_005,195267,2025-02-04 07:30:00,2025-02-04 07:35:00,-1,-0.537411,short|cost_slippage_portability_hardening|low_cost_stable,21197.7,21213.32,21213.32,21176.23,-17.02,2,stop,17.12,25.25,1.4
rw_005,195289,2025-02-04 09:20:00,2025-02-04 10:00:00,-1,0.888488,short|cost_slippage_portability_hardening|low_cost_stable,21276.08,21248.75,21295.95,21248.75,25.93,9,target,29.38,10.75,1.4
rw_005,195302,2025-02-04 10:25:00,2025-02-04 10:25:00,-1,0.341865,short|cost_slippage_portability_hardening|low_cost_stable,21260.08,21231.16,21281.12,21231.16,27.52,1,target,31.5,0.37,1.4
rw_005,195336,2025-02-04 13:15:00,2025-02-04 13:20:00,-1,0.605811,short|cost_slippage_portability_hardening|low_cost_stable,21260.33,21238.56,21276.16,21238.56,20.37,2,target,22.25,7.0,1.4
rw_005,195344,2025-02-04 13:55:00,2025-02-04 14:00:00,-1,0.9828,short|cost_slippage_portability_hardening|low_cost_stable,21268.08,21283.82,21283.82,21246.44,-17.14,2,stop,9.13,22.87,1.4
rw_005,195352,2025-02-04 14:35:00,2025-02-04 14:35:00,1,0.855385,long|cost_slippage_portability_hardening|low_cost_stable,21306.08,21327.02,21290.85,21327.02,19.54,1,target,26.87,0.38,1.4
rw_005,195375,2025-02-04 16:30:00,2025-02-04 16:30:00,1,1.033453,long|cost_slippage_portability_hardening|low_cost_stable,21284.33,21269.28,21269.28,21305.03,-16.25,1,stop,43.97,16.38,1.2
rw_005,195584,2025-02-05 10:55:00,2025-02-05 11:00:00,-1,-0.885582,short|cost_slippage_portability_hardening|low_cost_stable,21339.06,21349.66,21349.66,21324.48,-12.0,2,stop,14.75,24.62,1.4
