fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_006,212180,2025-05-01 19:45:00,2025-05-01 19:45:00,1,0.375443,long|post_c0022_negative_memory|c0021|same_1|opp_4,19860.87,19832.08,19832.08,19900.46,-29.99,1,stop,0.75,36.5,1.2
rw_006,212188,2025-05-01 20:25:00,2025-05-01 20:40:00,-1,1.20869,short|post_c0022_negative_memory|c0013|same_2|opp_7,19908.87,19867.19,19939.18,19867.19,40.48,4,target,66.38,7.25,1.2
rw_006,212293,2025-05-02 06:10:00,2025-05-02 06:20:00,-1,2.784173,short|post_c0022_negative_memory|c0017|same_1|opp_8,19850.54,19868.51,19868.51,19825.84,-19.37,3,stop,2.62,19.5,1.4
rw_006,212303,2025-05-02 07:00:00,2025-05-02 07:00:00,1,0.757833,long|post_c0022_negative_memory|c0022|same_6|opp_0,19872.42,19896.24,19855.09,19896.24,22.42,1,target,25.37,16.0,1.4
rw_006,212320,2025-05-02 08:25:00,2025-05-02 08:25:00,1,0.217659,long|post_c0022_negative_memory|c0022|same_2|opp_1,19860.17,19847.68,19847.68,19877.35,-13.89,1,stop,0.75,16.63,1.4
rw_006,212328,2025-05-02 09:05:00,2025-05-02 09:05:00,-1,0.127228,short|post_c0022_negative_memory|c0018|same_1|opp_0,19813.17,19824.03,19824.03,19798.23,-12.26,1,stop,0.0,24.87,1.4
rw_006,212351,2025-05-02 11:00:00,2025-05-02 11:05:00,-1,-0.0252,short|post_c0022_negative_memory|c0018|same_1|opp_0,19797.29,19810.56,19810.56,19779.04,-14.67,2,stop,11.0,18.88,1.4
rw_006,212406,2025-05-02 15:35:00,2025-05-02 15:35:00,1,1.039992,long|post_c0022_negative_memory|c0018|same_1|opp_0,19914.24,19932.54,19900.93,19932.54,16.9,1,target,44.5,4.75,1.4
rw_006,212459,2025-05-02 20:00:00,2025-05-02 20:10:00,1,0.280478,long|post_c0022_negative_memory|c0015|same_6|opp_1,20136.64,20109.92,20109.92,20173.38,-27.92,3,stop,11.88,36.12,1.2
rw_006,212471,2025-05-02 21:00:00,2025-05-02 21:10:00,1,0.367721,long|post_c0022_negative_memory|c0020|same_4|opp_1,20120.77,20153.15,20097.22,20153.15,31.18,3,target,33.37,4.25,1.2
rw_006,212575,2025-05-05 06:40:00,2025-05-05 06:45:00,1,0.571631,long|post_c0022_negative_memory|c0018|same_1|opp_3,19963.71,19951.45,19951.45,19980.57,-13.66,2,stop,13.38,13.0,1.4
rw_006,212588,2025-05-05 07:45:00,2025-05-05 08:00:00,-1,-0.145593,short|post_c0022_negative_memory|c0017|same_3|opp_0,19951.46,19963.53,19963.53,19934.86,-13.47,4,stop,16.37,13.25,1.4
rw_006,212598,2025-05-05 08:35:00,2025-05-05 08:50:00,-1,0.716164,short|post_c0022_negative_memory|c0022|same_1|opp_6,19967.59,19951.49,19979.3,19951.49,14.7,4,target,16.38,8.12,1.4
rw_006,212677,2025-05-05 15:10:00,2025-05-05 15:40:00,1,-0.053682,long|post_c0022_negative_memory|c0018|same_1|opp_2,19901.59,19888.82,19888.82,19919.14,-14.17,7,stop,13.75,15.13,1.4
rw_006,212686,2025-05-05 15:55:00,2025-05-05 16:00:00,1,-0.082763,long|post_c0022_negative_memory|c0018|same_1|opp_3,19906.09,19922.57,19894.1,19922.57,15.08,2,target,21.0,7.88,1.4
rw_006,212719,2025-05-05 18:40:00,2025-05-05 18:40:00,-1,0.015125,short|post_c0022_negative_memory|c0019|same_2|opp_4,19974.94,19996.01,19996.01,19945.97,-22.27,1,stop,2.13,25.12,1.2
rw_006,212737,2025-05-05 20:10:00,2025-05-05 21:00:00,1,1.148984,long|post_c0022_negative_memory|c0013|same_2|opp_0,20031.06,20058.31,20008.81,20061.65,26.05,11,max_hold,29.75,21.25,1.2
rw_006,212844,2025-05-06 06:05:00,2025-05-06 06:05:00,1,1.369729,long|post_c0022_negative_memory|c0017|same_1|opp_8,19848.51,19838.75,19838.75,19861.92,-11.16,1,stop,2.25,9.88,1.4
rw_006,212854,2025-05-06 06:55:00,2025-05-06 07:05:00,-1,0.408169,short|post_c0022_negative_memory|c0022|same_1|opp_6,19887.51,19897.58,19897.58,19873.66,-11.47,3,stop,4.5,10.5,1.4
rw_006,212863,2025-05-06 07:40:00,2025-05-06 08:10:00,1,0.969035,long|post_c0022_negative_memory|c0022|same_1|opp_6,19868.01,19880.24,19859.11,19880.24,10.83,7,target,13.75,8.38,1.4
rw_006,212968,2025-05-06 16:25:00,2025-05-06 16:30:00,-1,0.423318,short|post_c0022_negative_memory|c0014|same_2|opp_0,19707.26,19720.78,19720.78,19688.67,-14.92,2,stop,21.38,42.12,1.4
rw_006,212974,2025-05-06 16:55:00,2025-05-06 16:55:00,-1,0.427201,short|post_c0022_negative_memory|c0014|same_1|opp_0,19659.86,19675.82,19675.82,19637.92,-17.16,1,stop,6.0,28.87,1.2
rw_006,212996,2025-05-06 18:45:00,2025-05-06 19:10:00,-1,0.492307,short|post_c0022_negative_memory|c0018|same_1|opp_7,19813.61,19835.87,19835.87,19783.01,-23.46,6,stop,24.88,118.25,1.2
rw_006,213002,2025-05-06 19:15:00,2025-05-06 19:15:00,1,1.064693,long|post_c0022_negative_memory|c0018|same_5|opp_4,19912.11,19889.39,19889.39,19943.35,-23.92,1,stop,2.0,47.25,1.2
rw_006,213023,2025-05-06 21:00:00,2025-05-06 21:00:00,1,1.788763,long|post_c0022_negative_memory|c0013|same_1|opp_8,19752.61,19790.91,19724.76,19790.91,37.1,1,target,50.37,0.75,1.2
rw_006,213120,2025-05-07 06:05:00,2025-05-07 06:10:00,-1,0.696964,short|post_c0022_negative_memory|c0017|same_3|opp_4,19911.1,19926.56,19926.56,19889.85,-16.86,2,stop,4.62,18.5,1.4
rw_006,213131,2025-05-07 07:00:00,2025-05-07 07:05:00,-1,0.822189,short|post_c0022_negative_memory|c0013|same_3|opp_6,19910.98,19925.39,19925.39,19891.17,-15.81,2,stop,1.25,18.12,1.4
rw_006,213141,2025-05-07 07:50:00,2025-05-07 08:05:00,1,0.986923,long|post_c0022_negative_memory|c0017|same_3|opp_5,19915.35,19902.66,19902.66,19932.8,-14.09,4,stop,8.88,18.25,1.4
rw_006,213150,2025-05-07 08:35:00,2025-05-07 08:35:00,1,0.227717,long|post_c0022_negative_memory|c0018|same_1|opp_5,19917.35,19905.61,19905.61,19933.49,-13.14,1,stop,0.5,23.75,1.4
rw_006,213229,2025-05-07 15:10:00,2025-05-07 15:20:00,-1,0.874505,short|post_c0022_negative_memory|c0018|same_1|opp_0,19842.98,19854.41,19854.41,19827.27,-12.83,3,stop,15.25,15.87,1.4
rw_006,213262,2025-05-07 17:55:00,2025-05-07 18:00:00,-1,0.463714,short|post_c0022_negative_memory|c0018|same_1|opp_1,19757.58,19730.41,19777.34,19730.41,25.97,2,target,40.75,11.5,1.2
rw_006,213283,2025-05-07 19:40:00,2025-05-07 19:45:00,1,0.149696,long|post_c0022_negative_memory|c0019|same_2|opp_4,19749.83,19786.45,19723.2,19786.45,35.42,2,target,39.37,2.5,1.2
rw_006,213289,2025-05-07 20:10:00,2025-05-07 20:35:00,-1,0.817417,short|post_c0022_negative_memory|c0022|same_3|opp_5,19812.7,19775.73,19839.58,19775.73,35.77,6,target,46.12,21.5,1.2
rw_006,213402,2025-05-08 06:35:00,2025-05-08 07:05:00,1,0.362996,long|post_c0022_negative_memory|c0017|same_2|opp_0,20066.19,20086.65,20051.31,20086.65,19.06,7,target,26.62,8.13,1.4
rw_006,213485,2025-05-08 13:30:00,2025-05-08 13:35:00,1,0.369826,long|post_c0022_negative_memory|c0014|same_1|opp_0,20155.69,20144.87,20144.87,20170.57,-12.22,2,stop,1.75,17.5,1.4
rw_006,213491,2025-05-08 14:00:00,2025-05-08 14:00:00,1,0.301333,long|post_c0022_negative_memory|c0014|same_2|opp_0,20165.19,20154.67,20154.67,20179.65,-11.92,1,stop,2.75,18.63,1.4
rw_006,213497,2025-05-08 14:30:00,2025-05-08 14:35:00,1,0.292327,long|post_c0022_negative_memory|c0014|same_1|opp_0,20133.19,20123.09,20123.09,20147.08,-11.5,2,stop,7.12,16.63,1.4
rw_006,213511,2025-05-08 15:40:00,2025-05-08 15:40:00,-1,2.060563,short|post_c0022_negative_memory|c0018|same_1|opp_0,20056.56,20066.24,20066.24,20043.25,-11.08,1,stop,9.5,24.25,1.4
rw_006,213522,2025-05-08 16:35:00,2025-05-08 16:35:00,-1,0.157306,short|post_c0022_negative_memory|c0018|same_1|opp_0,20024.04,20036.5,20036.5,20006.9,-13.66,1,stop,14.5,25.62,1.2
rw_006,213563,2025-05-08 20:00:00,2025-05-08 20:10:00,1,1.208777,long|post_c0022_negative_memory|c0015|same_4|opp_1,20242.79,20213.1,20213.1,20283.62,-30.89,3,stop,4.25,39.38,1.2
rw_006,213573,2025-05-08 20:50:00,2025-05-08 20:55:00,1,0.936046,long|post_c0022_negative_memory|c0022|same_3|opp_6,20188.04,20159.03,20159.03,20227.93,-30.21,2,stop,16.62,29.75,1.2
rw_006,213676,2025-05-09 06:25:00,2025-05-09 06:45:00,-1,0.002368,short|post_c0022_negative_memory|c0017|same_2|opp_1,20078.75,20090.19,20090.19,20063.02,-12.84,5,stop,12.88,12.0,1.4
rw_006,213686,2025-05-09 07:15:00,2025-05-09 07:20:00,-1,1.671067,short|post_c0022_negative_memory|c0017|same_1|opp_8,20100.0,20085.21,20110.75,20085.21,13.39,2,target,16.25,3.87,1.4
rw_006,213725,2025-05-09 10:30:00,2025-05-09 10:35:00,1,-0.386814,long|post_c0022_negative_memory|c0018|same_1|opp_0,20110.62,20124.7,20100.38,20124.7,12.68,2,target,19.13,6.75,1.4
rw_006,213786,2025-05-09 15:35:00,2025-05-09 15:40:00,1,-0.318097,long|post_c0022_negative_memory|c0018|same_1|opp_0,20141.62,20160.28,20128.05,20160.28,17.26,2,target,26.88,5.25,1.4
rw_006,213792,2025-05-09 16:05:00,2025-05-09 16:15:00,1,-0.289987,long|post_c0022_negative_memory|c0018|same_2|opp_0,20169.12,20155.15,20155.15,20188.32,-15.37,3,stop,1.63,15.87,1.4
rw_006,213807,2025-05-09 17:20:00,2025-05-09 17:20:00,-1,-0.021024,short|post_c0022_negative_memory|c0018|same_1|opp_0,20119.1,20094.87,20136.72,20094.87,23.03,1,target,28.13,4.37,1.2
rw_006,213828,2025-05-09 19:05:00,2025-05-09 19:10:00,-1,0.286498,short|post_c0022_negative_memory|c0018|same_2|opp_1,20022.1,19990.3,20045.23,19990.3,30.73,2,target,32.13,19.37,1.07
rw_006,213851,2025-05-09 21:00:00,2025-05-09 21:15:00,-1,0.988664,short|post_c0022_negative_memory|c0013|same_2|opp_7,20068.97,20032.39,20095.58,20032.39,35.38,4,target,45.12,4.0,1.2
rw_006,213996,2025-05-12 10:05:00,2025-05-12 10:05:00,1,11.475793,long|post_c0022_negative_memory|c0018|same_2|opp_0,20686.75,20679.08,20679.08,20697.29,-9.07,1,stop,105.25,11.5,1.4
rw_006,214002,2025-05-12 10:35:00,2025-05-12 10:35:00,1,3.315938,long|post_c0022_negative_memory|c0014|same_1|opp_0,20809.0,20793.19,20793.19,20830.74,-17.21,1,stop,0.75,29.38,1.4
rw_006,214029,2025-05-12 12:50:00,2025-05-12 13:30:00,1,1.725968,long|post_c0022_negative_memory|c0014|same_8|opp_0,20821.87,20854.84,20797.89,20854.84,31.57,9,target,64.0,21.0,1.4
rw_006,214051,2025-05-12 14:40:00,2025-05-12 14:40:00,1,3.367178,long|post_c0022_negative_memory|c0014|same_1|opp_0,20855.25,20835.66,20835.66,20882.18,-20.99,1,stop,1.25,32.0,1.4
rw_006,214061,2025-05-12 15:30:00,2025-05-12 15:30:00,1,3.903656,long|post_c0022_negative_memory|c0014|same_1|opp_0,20882.12,20864.21,20864.21,20906.74,-19.31,1,stop,0.25,23.75,1.4
rw_006,214072,2025-05-12 16:25:00,2025-05-12 16:30:00,1,3.975869,long|post_c0022_negative_memory|c0014|same_1|opp_1,20852.0,20834.31,20834.31,20876.33,-19.09,2,stop,4.0,131.28,1.4
rw_006,214116,2025-05-12 20:05:00,2025-05-12 20:05:00,-1,2.414419,short|post_c0022_negative_memory|c0022|same_1|opp_8,20806.97,20834.44,20834.44,20769.19,-28.67,1,stop,2.75,46.25,1.2
rw_006,214126,2025-05-12 20:55:00,2025-05-12 21:10:00,1,1.779121,long|post_c0022_negative_memory|c0014|same_10|opp_0,20846.22,20821.94,20821.94,20879.61,-25.48,4,stop,0.5,33.5,1.2
rw_006,214240,2025-05-13 07:25:00,2025-05-13 07:30:00,1,0.942391,long|post_c0022_negative_memory|c0017|same_1|opp_5,20771.46,20762.1,20762.1,20784.33,-10.76,2,stop,2.12,14.25,1.4
rw_006,214260,2025-05-13 09:05:00,2025-05-13 09:10:00,1,-0.157672,long|post_c0022_negative_memory|c0018|same_1|opp_1,20799.46,20790.96,20790.96,20811.15,-9.9,2,stop,4.0,9.88,1.4
rw_006,214305,2025-05-13 12:50:00,2025-05-13 12:55:00,-1,0.786148,short|post_c0022_negative_memory|c0022|same_1|opp_3,20785.58,20796.19,20796.19,20770.99,-12.01,2,stop,1.87,17.25,1.4
rw_006,214337,2025-05-13 15:30:00,2025-05-13 15:30:00,1,-0.053621,long|post_c0022_negative_memory|c0018|same_1|opp_0,20909.03,20898.5,20898.5,20923.51,-11.93,1,stop,69.75,35.75,1.4
rw_006,214354,2025-05-13 16:55:00,2025-05-13 17:00:00,1,0.175545,long|post_c0022_negative_memory|c0018|same_2|opp_0,21031.81,21053.27,21016.2,21053.27,20.26,2,target,37.12,7.63,1.2
rw_006,214363,2025-05-13 17:40:00,2025-05-13 17:40:00,1,0.005791,long|post_c0022_negative_memory|c0014|same_3|opp_0,21144.06,21124.71,21124.71,21170.67,-20.55,1,stop,4.87,33.5,1.2
rw_006,214380,2025-05-13 19:05:00,2025-05-13 19:10:00,-1,0.342567,short|post_c0022_negative_memory|c0018|same_1|opp_7,21179.31,21201.31,21201.31,21149.06,-23.2,2,stop,4.88,34.62,1.2
rw_006,214390,2025-05-13 19:55:00,2025-05-13 20:10:00,-1,0.801406,short|post_c0022_negative_memory|c0017|same_1|opp_9,21252.93,21224.16,21273.85,21224.16,27.57,4,target,29.75,6.88,1.2
rw_006,214500,2025-05-14 06:05:00,2025-05-14 06:05:00,1,0.17702,long|post_c0022_negative_memory|c0017|same_6|opp_0,21198.43,21209.87,21190.11,21209.87,10.04,1,target,18.87,1.88,1.4
rw_006,214518,2025-05-14 07:35:00,2025-05-14 07:35:00,1,-0.073926,long|post_c0022_negative_memory|c0017|same_4|opp_0,21221.43,21231.01,21214.47,21231.01,8.18,1,target,13.75,0.13,1.4
rw_006,214552,2025-05-14 10:25:00,2025-05-14 10:25:00,-1,1.172464,short|post_c0022_negative_memory|c0018|same_1|opp_0,21227.43,21218.0,21234.29,21218.0,8.03,1,target,14.25,0.0,1.4
rw_006,214594,2025-05-14 13:55:00,2025-05-14 14:00:00,-1,0.663092,short|post_c0022_negative_memory|c0022|same_1|opp_5,21211.05,21223.17,21223.17,21194.38,-13.52,2,stop,1.87,43.38,1.4
rw_006,214626,2025-05-14 16:35:00,2025-05-14 16:35:00,1,2.26006,long|post_c0022_negative_memory|c0018|same_1|opp_0,21318.78,21307.86,21307.86,21333.79,-12.12,1,stop,9.37,25.5,1.2
rw_006,214644,2025-05-14 18:05:00,2025-05-14 18:05:00,-1,0.265037,short|post_c0022_negative_memory|c0018|same_1|opp_2,21225.9,21245.75,21245.75,21198.6,-21.05,1,stop,13.12,30.75,1.2
rw_006,214667,2025-05-14 20:00:00,2025-05-14 20:10:00,1,0.6653,long|post_c0022_negative_memory|c0021|same_4|opp_5,21290.78,21267.57,21267.57,21322.69,-24.41,3,stop,1.87,30.88,1.2
rw_006,214679,2025-05-14 21:00:00,2025-05-14 21:30:00,-1,0.787379,short|post_c0022_negative_memory|c0013|same_1|opp_6,21288.78,21310.56,21310.56,21258.83,-22.98,7,stop,28.88,33.75,1.2
rw_006,214777,2025-05-15 06:10:00,2025-05-15 06:10:00,-1,0.896144,short|post_c0022_negative_memory|c0017|same_1|opp_5,21325.79,21316.48,21332.56,21316.48,7.91,1,target,13.5,0.13,1.4
rw_006,214786,2025-05-15 06:55:00,2025-05-15 06:55:00,1,0.313154,long|post_c0022_negative_memory|c0013|same_1|opp_5,21307.92,21301.11,21301.11,21317.28,-8.21,1,stop,0.37,7.5,1.4
rw_006,214794,2025-05-15 07:35:00,2025-05-15 07:35:00,1,0.273769,long|post_c0022_negative_memory|c0022|same_2|opp_3,21306.79,21300.46,21300.46,21315.5,-7.73,1,stop,1.75,11.5,1.4
rw_006,214890,2025-05-15 15:35:00,2025-05-15 15:35:00,1,0.715656,long|post_c0022_negative_memory|c0018|same_1|opp_3,21244.04,21231.67,21231.67,21261.05,-13.77,1,stop,1.0,24.5,1.4
rw_006,214931,2025-05-15 19:00:00,2025-05-15 19:05:00,-1,0.245613,short|post_c0022_negative_memory|c0017|same_1|opp_9,21351.64,21374.72,21374.72,21319.9,-24.28,2,stop,10.0,32.5,1.2
rw_006,214942,2025-05-15 19:55:00,2025-05-15 20:20:00,1,0.305049,long|post_c0022_negative_memory|c0016|same_6|opp_0,21407.39,21438.4,21384.84,21438.4,29.81,6,target,44.75,7.0,1.2
rw_006,214948,2025-05-15 20:25:00,2025-05-15 20:30:00,1,0.199395,long|post_c0022_negative_memory|c0016|same_8|opp_1,21445.52,21423.19,21423.19,21476.23,-23.53,2,stop,3.12,32.5,1.2
rw_006,214955,2025-05-15 21:00:00,2025-05-15 21:00:00,-1,1.046901,short|post_c0022_negative_memory|c0019|same_2|opp_7,21397.64,21370.44,21417.42,21370.44,26.0,1,target,28.62,0.0,1.2
rw_006,215056,2025-05-16 06:25:00,2025-05-16 06:30:00,-1,2.028357,short|post_c0022_negative_memory|c0022|same_2|opp_8,21326.3,21334.63,21334.63,21314.85,-9.73,2,stop,0.25,10.25,1.4
rw_006,215067,2025-05-16 07:20:00,2025-05-16 07:50:00,-1,0.434891,short|post_c0022_negative_memory|c0017|same_1|opp_1,21329.8,21337.64,21337.64,21319.02,-9.24,7,stop,11.0,9.62,1.4
rw_006,215093,2025-05-16 09:30:00,2025-05-16 09:30:00,-1,-0.011528,short|post_c0022_negative_memory|c0018|same_1|opp_0,21302.17,21308.17,21308.17,21293.92,-7.4,1,stop,0.87,7.13,1.4
rw_006,215138,2025-05-16 13:15:00,2025-05-16 13:20:00,1,-0.150095,long|post_c0022_negative_memory|c0022|same_1|opp_1,21357.17,21370.35,21347.59,21370.35,11.78,2,target,21.75,4.87,1.4
rw_006,215166,2025-05-16 15:35:00,2025-05-16 15:35:00,-1,-0.012564,short|post_c0022_negative_memory|c0018|same_1|opp_1,21390.05,21377.32,21399.3,21377.32,11.33,1,target,14.75,2.87,1.4
rw_006,215192,2025-05-16 17:45:00,2025-05-16 17:45:00,-1,0.036402,short|post_c0022_negative_memory|c0018|same_1|opp_0,21247.15,21264.38,21264.38,21223.46,-18.43,1,stop,5.88,51.5,1.2
rw_006,215205,2025-05-16 18:50:00,2025-05-16 19:15:00,-1,0.124743,short|post_c0022_negative_memory|c0013|same_1|opp_6,21344.27,21365.18,21365.18,21315.52,-22.11,6,stop,19.37,26.0,1.2
rw_006,215231,2025-05-16 21:00:00,2025-05-16 21:20:00,-1,0.912193,short|post_c0022_negative_memory|c0020|same_1|opp_1,21365.65,21384.99,21384.99,21339.05,-20.54,5,stop,9.25,19.62,1.2
rw_006,215352,2025-05-19 08:05:00,2025-05-19 08:25:00,1,1.733332,long|post_c0022_negative_memory|c0017|same_1|opp_7,21148.86,21163.01,21138.57,21163.01,12.75,5,target,17.87,6.75,1.4
rw_006,215396,2025-05-19 11:45:00,2025-05-19 11:45:00,-1,0.810008,short|post_c0022_negative_memory|c0014|same_1|opp_0,21053.36,21067.03,21067.03,21034.56,-15.07,1,stop,6.0,14.0,1.4
rw_006,215402,2025-05-19 12:15:00,2025-05-19 12:20:00,-1,0.679168,short|post_c0022_negative_memory|c0014|same_1|opp_0,21068.61,21083.11,21083.11,21048.68,-15.9,2,stop,3.13,23.0,1.4
rw_006,215431,2025-05-19 14:40:00,2025-05-19 14:45:00,-1,0.743536,short|post_c0022_negative_memory|c0014|same_1|opp_1,21096.11,21109.64,21109.64,21077.5,-14.93,2,stop,5.5,31.12,1.4
rw_006,215442,2025-05-19 15:35:00,2025-05-19 15:35:00,-1,0.885827,short|post_c0022_negative_memory|c0014|same_1|opp_1,21098.36,21110.98,21110.98,21081.0,-14.02,1,stop,0.0,21.87,1.4
rw_006,215449,2025-05-19 16:10:00,2025-05-19 16:10:00,-1,0.73009,short|post_c0022_negative_memory|c0014|same_1|opp_1,21124.11,21136.61,21136.61,21106.93,-13.9,1,stop,36.13,17.12,1.4
rw_006,215493,2025-05-19 19:50:00,2025-05-19 19:55:00,1,0.680558,long|post_c0022_negative_memory|c0015|same_4|opp_0,21383.58,21416.88,21359.36,21416.88,32.1,2,target,47.5,0.0,1.2
rw_006,215507,2025-05-19 21:00:00,2025-05-19 21:15:00,-1,0.975127,short|post_c0022_negative_memory|c0019|same_2|opp_5,21427.58,21398.03,21449.07,21398.03,28.35,4,target,48.75,6.0,1.2
rw_006,215609,2025-05-20 06:30:00,2025-05-20 06:35:00,-1,-0.010647,short|post_c0022_negative_memory|c0017|same_6|opp_0,21378.18,21363.81,21388.63,21363.81,12.97,2,target,18.88,6.12,1.4
rw_006,215615,2025-05-20 07:00:00,2025-05-20 07:10:00,1,0.878796,long|post_c0022_negative_memory|c0017|same_1|opp_7,21364.8,21354.77,21354.77,21378.59,-11.43,3,stop,6.0,10.75,1.4
rw_006,215622,2025-05-20 07:35:00,2025-05-20 07:50:00,1,0.415315,long|post_c0022_negative_memory|c0017|same_1|opp_1,21366.05,21378.94,21356.67,21378.94,11.49,4,target,15.38,8.12,1.4
rw_006,215698,2025-05-20 13:55:00,2025-05-20 13:55:00,-1,0.075521,short|post_c0022_negative_memory|c0022|same_3|opp_3,21375.55,21387.61,21387.61,21358.97,-13.46,1,stop,1.62,19.13,1.4
rw_006,215755,2025-05-20 18:40:00,2025-05-20 18:40:00,1,-0.266608,long|post_c0022_negative_memory|c0013|same_2|opp_4,21343.53,21324.74,21324.74,21369.36,-19.99,1,stop,2.0,19.38,1.2
rw_006,215764,2025-05-20 19:25:00,2025-05-20 19:30:00,1,0.379149,long|post_c0022_negative_memory|c0013|same_2|opp_5,21344.4,21372.07,21324.27,21372.07,26.47,2,target,33.0,8.0,1.2
rw_006,215773,2025-05-20 20:10:00,2025-05-20 20:20:00,1,0.315146,long|post_c0022_negative_memory|c0015|same_5|opp_0,21401.9,21381.13,21381.13,21430.46,-21.97,3,stop,1.25,26.75,1.2
rw_006,215781,2025-05-20 20:50:00,2025-05-20 21:20:00,1,0.745999,long|post_c0022_negative_memory|c0013|same_1|opp_8,21349.9,21330.35,21330.35,21376.78,-20.75,7,stop,22.13,50.62,1.2
rw_006,215880,2025-05-21 06:05:00,2025-05-21 06:15:00,1,0.830598,long|post_c0022_negative_memory|c0017|same_3|opp_4,21321.39,21312.1,21312.1,21334.17,-10.69,3,stop,9.75,11.25,1.4
rw_006,215887,2025-05-21 06:40:00,2025-05-21 07:10:00,1,1.021936,long|post_c0022_negative_memory|c0017|same_1|opp_5,21311.89,21302.47,21302.47,21324.84,-10.82,7,stop,12.0,11.5,1.4
rw_006,215904,2025-05-21 08:05:00,2025-05-21 08:05:00,1,0.667555,long|post_c0022_negative_memory|c0017|same_1|opp_6,21297.39,21308.6,21289.23,21308.6,9.81,1,target,12.75,1.0,1.4
rw_006,215960,2025-05-21 12:45:00,2025-05-21 12:50:00,-1,-0.258812,short|post_c0022_negative_memory|c0018|same_1|opp_0,21205.39,21217.22,21217.22,21189.12,-13.23,2,stop,7.88,13.62,1.4
rw_006,215994,2025-05-21 15:35:00,2025-05-21 15:55:00,-1,-0.336056,short|post_c0022_negative_memory|c0018|same_1|opp_0,21230.64,21243.55,21243.55,21212.89,-14.31,5,stop,13.0,18.25,1.4
rw_006,216023,2025-05-21 18:00:00,2025-05-21 18:05:00,1,-0.253414,long|post_c0022_negative_memory|c0018|same_3|opp_0,21390.49,21416.67,21371.45,21416.67,24.98,2,target,62.12,9.75,1.2
rw_006,216037,2025-05-21 19:10:00,2025-05-21 19:20:00,-1,-0.247138,short|post_c0022_negative_memory|c0017|same_1|opp_7,21475.74,21446.1,21497.3,21446.1,28.44,3,target,32.75,3.37,1.2
rw_006,216052,2025-05-21 20:25:00,2025-05-21 20:25:00,-1,0.454723,short|post_c0022_negative_memory|c0018|same_2|opp_1,21205.36,21171.46,21230.01,21171.46,32.7,1,target,76.62,7.13,1.2
rw_006,216156,2025-05-22 06:05:00,2025-05-22 06:05:00,-1,1.787913,short|post_c0022_negative_memory|c0013|same_1|opp_6,21098.28,21108.82,21108.82,21083.78,-11.94,1,stop,0.25,12.87,1.4
rw_006,216163,2025-05-22 06:40:00,2025-05-22 06:50:00,-1,1.220681,short|post_c0022_negative_memory|c0017|same_2|opp_3,21101.53,21111.55,21111.55,21087.75,-11.42,3,stop,0.38,13.87,1.4
rw_006,216169,2025-05-22 07:10:00,2025-05-22 08:00:00,1,1.308172,long|post_c0022_negative_memory|c0017|same_3|opp_4,21097.9,21096.53,21088.02,21111.48,-2.77,11,max_hold,10.38,6.62,1.4
rw_006,216185,2025-05-22 08:30:00,2025-05-22 08:35:00,1,0.894077,long|post_c0022_negative_memory|c0018|same_1|opp_1,21130.53,21123.5,21123.5,21140.2,-8.43,2,stop,7.5,9.38,1.4
rw_006,216305,2025-05-22 18:30:00,2025-05-22 18:30:00,-1,0.240085,short|post_c0022_negative_memory|c0018|same_1|opp_4,21142.5,21174.06,21174.06,21099.1,-32.76,1,stop,7.62,33.63,1.2
rw_006,216320,2025-05-22 19:45:00,2025-05-22 20:00:00,-1,0.931808,short|post_c0022_negative_memory|c0019|same_3|opp_6,21185.0,21141.6,21216.56,21141.6,42.2,4,target,44.62,4.0,1.2
rw_006,216326,2025-05-22 20:15:00,2025-05-22 20:15:00,1,1.226095,long|post_c0022_negative_memory|c0013|same_2|opp_7,21135.75,21178.62,21104.57,21178.62,41.67,1,target,47.38,1.75,1.2
rw_006,216334,2025-05-22 20:55:00,2025-05-22 20:55:00,-1,0.411826,short|post_c0022_negative_memory|c0017|same_1|opp_9,21211.13,21239.86,21239.86,21171.63,-29.93,1,stop,0.88,34.62,1.2
rw_006,216432,2025-05-23 06:05:00,2025-05-23 06:20:00,-1,1.271583,short|post_c0022_negative_memory|c0017|same_1|opp_6,21125.38,21134.89,21134.89,21112.3,-10.91,4,stop,12.5,21.12,1.4
rw_006,216441,2025-05-23 06:50:00,2025-05-23 07:10:00,1,0.715915,long|post_c0022_negative_memory|c0017|same_2|opp_2,21122.63,21113.11,21113.11,21135.72,-10.92,5,stop,12.87,11.25,1.4
rw_006,216447,2025-05-23 07:20:00,2025-05-23 07:35:00,1,0.575107,long|post_c0022_negative_memory|c0013|same_2|opp_5,21110.63,21101.73,21101.73,21122.87,-10.3,4,stop,5.5,15.88,1.4
rw_006,216536,2025-05-23 14:45:00,2025-05-23 14:45:00,-1,2.65873,short|post_c0022_negative_memory|c0018|same_1|opp_0,20880.25,20858.07,20896.38,20858.07,20.78,1,target,102.0,5.75,1.4
rw_006,216581,2025-05-23 18:30:00,2025-05-23 18:35:00,-1,0.438804,short|post_c0022_negative_memory|c0021|same_2|opp_4,20898.1,20940.55,20940.55,20839.73,-43.65,2,stop,5.5,48.13,1.2
